state_id,language,rule,symbol,path
S001168,julia,_exportable,_exportable,$.members[4].members[1]
S001169,julia,_importable,_exportable,$.members[0]
S001169,julia,_importable,_scoped_identifier,$.members[1].content
S001169,julia,_importable,import_path,$.members[2]
S001170,julia,_import_list,_importable,$.content.members[0].members[0]
S001170,julia,_import_list,import_alias,$.content.members[0].members[1]
S001170,julia,_import_list,_importable,$.content.members[1].content.members[1].members[0]
S001170,julia,_import_list,import_alias,$.content.members[1].content.members[1].members[1]
S001171,julia,selected_import,_importable,$.members[0]
S001171,julia,selected_import,_import_list,$.members[2]
S001172,julia,export_statement,_exportable,$.members[1].content.members[0]
S001172,julia,export_statement,_exportable,$.members[1].content.members[1].content.members[1]
S001173,julia,public_statement,_exportable,$.members[1].content.members[0]
S001173,julia,public_statement,_exportable,$.members[1].content.members[1].content.members[1]
S001174,julia,import_statement,_import_list,$.members[1].members[0]
S001174,julia,import_statement,selected_import,$.members[1].members[1]
S001175,julia,using_statement,_import_list,$.members[1].members[0]
S001175,julia,using_statement,selected_import,$.members[1].members[1]
S001176,julia,_primary_expression,identifier,$.members[0]
S001176,julia,_primary_expression,boolean_literal,$.members[1]
S001176,julia,_primary_expression,curly_expression,$.members[2]
S001176,julia,_primary_expression,parenthesized_expression,$.members[3]
S001176,julia,_primary_expression,tuple_expression,$.members[4]
S001176,julia,_primary_expression,_array,$.members[5]
S001176,julia,_primary_expression,_string,$.members[6]
S001176,julia,_primary_expression,adjoint_expression,$.members[7]
S001176,julia,_primary_expression,broadcast_call_expression,$.members[8]
S001176,julia,_primary_expression,call_expression,$.members[9]
S001176,julia,_primary_expression,_closed_macrocall_expression,$.members[10].content
S001176,julia,_primary_expression,parametrized_type_expression,$.members[11]
S001176,julia,_primary_expression,field_expression,$.members[12]
S001176,julia,_primary_expression,index_expression,$.members[13]
S001176,julia,_primary_expression,interpolation_expression,$.members[14]
S001176,julia,_primary_expression,quote_expression,$.members[15]
S001177,julia,_array,comprehension_expression,$.members[0]
S001177,julia,_array,matrix_expression,$.members[1]
S001177,julia,_array,vector_expression,$.members[2]
S001178,julia,comprehension_expression,_bracket_form,$.content.members[1]
S001178,julia,comprehension_expression,_terminator,$.content.members[2].members[0]
S001178,julia,comprehension_expression,for_clause,$.content.members[3]
S001178,julia,comprehension_expression,for_clause,$.content.members[4].content.members[0]
S001178,julia,comprehension_expression,if_clause,$.content.members[4].content.members[1]
S001179,julia,generator,_bracket_form,$.members[0]
S001179,julia,generator,for_clause,$.members[1]
S001179,julia,generator,for_clause,$.members[2].content.members[0]
S001179,julia,generator,if_clause,$.members[2].content.members[1]
S001180,julia,if_clause,_expression,$.members[1]
S001181,julia,for_clause,for_binding,$.content.members[1].members[0]
S001181,julia,for_clause,for_binding,$.content.members[1].members[1].content.members[1]
S001182,julia,for_binding,identifier,$.content.members[1].members[0]
S001182,julia,for_binding,tuple_expression,$.content.members[1].members[1]
S001182,julia,for_binding,typed_expression,$.content.members[1].members[2]
S001182,julia,for_binding,interpolation_expression,$.content.members[1].members[3]
S001182,julia,for_binding,_expression,$.content.members[3]
S001183,julia,matrix_expression,matrix_row,$.content.members[1]
S001183,julia,matrix_expression,_terminator,$.content.members[2].content.members[0]
S001183,julia,matrix_expression,matrix_row,$.content.members[2].content.members[1]
S001183,julia,matrix_expression,_terminator,$.content.members[3].members[0]
S001184,julia,matrix_row,_bracket_form,$.content.content
S001185,julia,vector_expression,_bracket_form,$.members[1].members[0].members[0]
S001185,julia,vector_expression,_bracket_form,$.members[1].members[0].members[1].content.members[1]
S001186,julia,parenthesized_expression,_bracket_form,$.content.members[1].members[0].members[0]
S001186,julia,parenthesized_expression,generator,$.content.members[1].members[0].members[1]
S001186,julia,parenthesized_expression,_semicolon,$.content.members[1].members[1].content.members[0]
S001186,julia,parenthesized_expression,_bracket_form,$.content.members[1].members[1].content.members[1].members[0]
S001186,julia,parenthesized_expression,generator,$.content.members[1].members[1].content.members[1].members[1]
S001186,julia,parenthesized_expression,_semicolon,$.content.members[2].members[0]
S001187,julia,tuple_expression,_semicolon,$.members[1].members[0]
S001187,julia,tuple_expression,_bracket_form,$.members[2].members[0].members[0].members[0]
S001187,julia,tuple_expression,generator,$.members[2].members[0].members[0].members[1]
S001187,julia,tuple_expression,_semicolon,$.members[2].members[0].members[1].content.members[0].members[1]
S001187,julia,tuple_expression,_bracket_form,$.members[2].members[0].members[1].content.members[1].members[0]
S001187,julia,tuple_expression,generator,$.members[2].members[0].members[1].content.members[1].members[1]
S001188,julia,curly_expression,_bracket_form,$.members[1].members[0].members[0]
S001188,julia,curly_expression,_bracket_form,$.members[1].members[0].members[1].content.members[1]
S001189,julia,adjoint_expression,_primary_expression,$.members[0]
S001190,julia,field_expression,_primary_expression,$.content.members[0].content
S001190,julia,field_expression,identifier,$.content.members[2].members[0]
S001190,julia,field_expression,interpolation_expression,$.content.members[2].members[1]
S001190,julia,field_expression,quote_expression,$.content.members[2].members[2]
S001190,julia,field_expression,_string,$.content.members[2].members[3]
S001191,julia,index_expression,_primary_expression,$.members[0]
S001191,julia,index_expression,_immediate_bracket,$.members[1]
S001191,julia,index_expression,_array,$.members[2]
S001192,julia,parametrized_type_expression,_primary_expression,$.members[0]
S001192,julia,parametrized_type_expression,_immediate_brace,$.members[1]
S001192,julia,parametrized_type_expression,curly_expression,$.members[2]
S001193,julia,call_expression,_primary_expression,$.members[0].members[0]
S001193,julia,call_expression,operator,$.members[0].members[1]
S001193,julia,call_expression,_immediate_paren,$.members[1]
S001193,julia,call_expression,tuple_expression,$.members[2].content
S001193,julia,call_expression,do_clause,$.members[3].members[0]
S001194,julia,broadcast_call_expression,_primary_expression,$.members[0]
S001194,julia,broadcast_call_expression,_immediate_paren,$.members[2]
S001194,julia,broadcast_call_expression,tuple_expression,$.members[3].content
S001194,julia,broadcast_call_expression,do_clause,$.members[4].members[0]
S001195,julia,_qualified_macro_identifier,_primary_expression,$.members[0]
S001195,julia,_qualified_macro_identifier,macro_identifier,$.members[2]
S001196,julia,_macro_head,_qualified_macro_identifier,$.members[0].content
S001196,julia,_macro_head,macro_identifier,$.members[1]
S001197,julia,_closed_macrocall_expression,_macro_head,$.members[0]
S001197,julia,_closed_macrocall_expression,_immediate_brace,$.members[1].members[0].members[0]
S001197,julia,_closed_macrocall_expression,curly_expression,$.members[1].members[0].members[1]
S001197,julia,_closed_macrocall_expression,_immediate_bracket,$.members[1].members[1].members[0]
S001197,julia,_closed_macrocall_expression,_array,$.members[1].members[1].members[1]
S001197,julia,_closed_macrocall_expression,_immediate_paren,$.members[1].members[2].members[0]
S001197,julia,_closed_macrocall_expression,tuple_expression,$.members[1].members[2].members[1].content
S001197,julia,_closed_macrocall_expression,do_clause,$.members[1].members[2].members[2].members[0]
S001198,julia,macrocall_expression,_macro_head,$.content.members[0]
S001198,julia,macrocall_expression,macro_argument_list,$.content.members[1].members[0]
S001199,julia,macro_argument_list,_block_form,$.content.content.content
S001200,julia,do_clause,_bracket_form,$.members[1].members[0].members[0]
S001200,julia,do_clause,_bracket_form,$.members[1].members[0].members[1].content.members[1]
S001200,julia,do_clause,_terminator,$.members[2]
S001200,julia,do_clause,block,$.members[3].members[0]
S001201,julia,interpolation_expression,integer_literal,$.content.members[1].members[0]
S001201,julia,interpolation_expression,float_literal,$.content.members[1].members[1]
S001201,julia,interpolation_expression,identifier,$.content.members[1].members[2]
S001201,julia,interpolation_expression,curly_expression,$.content.members[1].members[3]
S001201,julia,interpolation_expression,parenthesized_expression,$.content.members[1].members[4]
S001201,julia,interpolation_expression,tuple_expression,$.content.members[1].members[5]
S001201,julia,interpolation_expression,_array,$.content.members[1].members[6]
S001201,julia,interpolation_expression,_string,$.content.members[1].members[7]
S001202,julia,quote_expression,integer_literal,$.content.members[1].members[0]
S001202,julia,quote_expression,float_literal,$.content.members[1].members[1]
S001202,julia,quote_expression,_string,$.content.members[1].members[2]
S001202,julia,quote_expression,identifier,$.content.members[1].members[3]
S001202,julia,quote_expression,operator,$.content.members[1].members[4]
S001202,julia,quote_expression,_immediate_brace,$.content.members[1].members[5].members[0]
S001202,julia,quote_expression,curly_expression,$.content.members[1].members[5].members[1]
S001202,julia,quote_expression,_immediate_bracket,$.content.members[1].members[6].members[0]
S001202,julia,quote_expression,_array,$.content.members[1].members[6].members[1]
S001202,julia,quote_expression,_immediate_paren,$.content.members[1].members[7].members[0]
S001202,julia,quote_expression,parenthesized_expression,$.content.members[1].members[7].members[1].members[0]
S001202,julia,quote_expression,tuple_expression,$.content.members[1].members[7].members[1].members[1]
S001202,julia,quote_expression,_assignment_operator,$.content.members[1].members[7].members[1].members[2].members[1].content.members[4]
S001202,julia,quote_expression,_lazy_or_operator,$.content.members[1].members[7].members[1].members[2].members[1].content.members[5]
S001202,julia,quote_expression,_lazy_and_operator,$.content.members[1].members[7].members[1].members[2].members[1].content.members[6]
S001202,julia,quote_expression,_syntactic_operator,$.content.members[1].members[7].members[1].members[2].members[1].content.members[7]
S001202,julia,quote_expression,_assignment_operator,$.content.members[1].members[8].content.members[0]
S001202,julia,quote_expression,_lazy_or_operator,$.content.members[1].members[8].content.members[1]
S001202,julia,quote_expression,_lazy_and_operator,$.content.members[1].members[8].content.members[2]
S001202,julia,quote_expression,_syntactic_operator,$.content.members[1].members[8].content.members[3]
S001203,julia,_operation,unary_expression,$.members[0]
S001203,julia,_operation,binary_expression,$.members[1]
S001203,julia,_operation,range_expression,$.members[2]
S001203,julia,_operation,splat_expression,$.members[3]
S001203,julia,_operation,typed_expression,$.members[4]
S001203,julia,_operation,unary_typed_expression,$.members[5]
S001203,julia,_operation,where_expression,$.members[6]
S001204,julia,binary_expression,_expression,$.members[0].content.members[0]
S001204,julia,binary_expression,_pair_operator,$.members[0].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[0].content.members[2]
S001204,julia,binary_expression,_expression,$.members[1].content.members[0]
S001204,julia,binary_expression,_arrow_operator,$.members[1].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[1].content.members[2]
S001204,julia,binary_expression,_expression,$.members[2].content.members[0]
S001204,julia,binary_expression,_lazy_or_operator,$.members[2].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[2].content.members[2]
S001204,julia,binary_expression,_expression,$.members[3].content.members[0]
S001204,julia,binary_expression,_lazy_and_operator,$.members[3].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[3].content.members[2]
S001204,julia,binary_expression,_expression,$.members[4].content.members[0]
S001204,julia,binary_expression,_comparison_operator,$.members[4].content.members[1].content.members[2]
S001204,julia,binary_expression,_type_order_operator,$.members[4].content.members[1].content.members[3]
S001204,julia,binary_expression,_expression,$.members[4].content.members[2]
S001204,julia,binary_expression,_expression,$.members[5].content.members[0]
S001204,julia,binary_expression,_pipe_left_operator,$.members[5].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[5].content.members[2]
S001204,julia,binary_expression,_expression,$.members[6].content.members[0]
S001204,julia,binary_expression,_pipe_right_operator,$.members[6].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[6].content.members[2]
S001204,julia,binary_expression,_expression,$.members[7].content.members[0]
S001204,julia,binary_expression,_ellipsis_operator,$.members[7].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[7].content.members[2]
S001204,julia,binary_expression,_expression,$.members[8].content.members[0]
S001204,julia,binary_expression,_unary_plus_operator,$.members[8].content.members[1].content.members[0]
S001204,julia,binary_expression,_plus_operator,$.members[8].content.members[1].content.members[1]
S001204,julia,binary_expression,_expression,$.members[8].content.members[2]
S001204,julia,binary_expression,_expression,$.members[9].content.members[0]
S001204,julia,binary_expression,_times_operator,$.members[9].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[9].content.members[2]
S001204,julia,binary_expression,_expression,$.members[10].content.members[0]
S001204,julia,binary_expression,_rational_operator,$.members[10].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[10].content.members[2]
S001204,julia,binary_expression,_expression,$.members[11].content.members[0]
S001204,julia,binary_expression,_bitshift_operator,$.members[11].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[11].content.members[2]
S001204,julia,binary_expression,_expression,$.members[12].content.members[0]
S001204,julia,binary_expression,_power_operator,$.members[12].content.members[1].content
S001204,julia,binary_expression,_expression,$.members[12].content.members[2]
S001205,julia,unary_expression,_tilde_operator,$.content.members[0].content.members[0]
S001205,julia,unary_expression,_type_order_operator,$.content.members[0].content.members[1]
S001205,julia,unary_expression,_unary_operator,$.content.members[0].content.members[2]
S001205,julia,unary_expression,_unary_plus_operator,$.content.members[0].content.members[3]
S001205,julia,unary_expression,_expression,$.content.members[1]
S001206,julia,range_expression,_expression,$.content.members[0]
S001206,julia,range_expression,_expression,$.content.members[2]
S001207,julia,splat_expression,_expression,$.content.members[0]
S001208,julia,ternary_expression,_expression,$.content.members[0]
S001208,julia,ternary_expression,_bracket_form,$.content.members[2]
S001208,julia,ternary_expression,_bracket_form,$.content.members[4]
S001209,julia,typed_expression,_expression,$.content.members[0]
S001209,julia,typed_expression,_primary_expression,$.content.members[2]
S001210,julia,unary_typed_expression,_primary_expression,$.content.members[1]
S001211,julia,arrow_function_expression,identifier,$.content.members[0].members[0]
S001211,julia,arrow_function_expression,tuple_expression,$.content.members[0].members[1].content
S001211,julia,arrow_function_expression,typed_expression,$.content.members[0].members[2]
S001211,julia,arrow_function_expression,_bracket_form,$.content.members[2]
S001212,julia,juxtaposition_expression,integer_literal,$.content.members[0].members[0]
S001212,julia,juxtaposition_expression,float_literal,$.content.members[0].members[1]
S001212,julia,juxtaposition_expression,adjoint_expression,$.content.members[0].members[2]
S001212,julia,juxtaposition_expression,_primary_expression,$.content.members[1]
S001213,julia,compound_assignment_expression,_primary_expression,$.content.members[0]
S001213,julia,compound_assignment_expression,_assignment_operator,$.content.members[1].content.members[0]
S001213,julia,compound_assignment_expression,_tilde_operator,$.content.members[1].content.members[1]
S001213,julia,compound_assignment_expression,_expression,$.content.members[2]
S001214,julia,where_expression,_expression,$.content.members[0]
S001214,julia,where_expression,_expression,$.content.members[2]
S001215,julia,macro_identifier,identifier,$.members[1].members[0]
S001215,julia,macro_identifier,operator,$.members[1].members[1]
S001215,julia,macro_identifier,_syntactic_operator,$.members[1].members[2].content
S001215,julia,macro_identifier,_scoped_identifier,$.members[1].members[3].content
S001216,julia,_scoped_identifier,identifier,$.members[0].members[0]
S001216,julia,_scoped_identifier,interpolation_expression,$.members[0].members[1]
S001216,julia,_scoped_identifier,identifier,$.members[1].content.members[1].members[0]
S001216,julia,_scoped_identifier,interpolation_expression,$.members[1].content.members[1].members[1]
S001218,julia,identifier,_word_identifier,$
S001222,julia,_string,character_literal,$.members[0]
S001222,julia,_string,string_literal,$.members[1]
S001222,julia,_string,command_literal,$.members[2]
S001222,julia,_string,prefixed_string_literal,$.members[3]
S001222,julia,_string,prefixed_command_literal,$.members[4]
S001229,julia,string_literal,_delimiter_str_1,$.members[0].members[0]
S001229,julia,string_literal,_content_str_1,$.members[0].members[1].content.members[0].content
S001229,julia,string_literal,string_interpolation,$.members[0].members[1].content.members[1]
S001229,julia,string_literal,escape_sequence,$.members[0].members[1].content.members[2]
S001229,julia,string_literal,_end_str,$.members[0].members[2]
S001229,julia,string_literal,_delimiter_str_3,$.members[1].members[0]
S001229,julia,string_literal,_content_str_3,$.members[1].members[1].content.members[0].content
S001229,julia,string_literal,string_interpolation,$.members[1].members[1].content.members[1]
S001229,julia,string_literal,escape_sequence,$.members[1].members[1].content.members[2]
S001229,julia,string_literal,_end_str,$.members[1].members[2]
S001230,julia,command_literal,_delimiter_cmd_1,$.members[0].members[0]
S001230,julia,command_literal,_content_cmd_1,$.members[0].members[1].content.members[0].content
S001230,julia,command_literal,string_interpolation,$.members[0].members[1].content.members[1]
S001230,julia,command_literal,escape_sequence,$.members[0].members[1].content.members[2]
S001230,julia,command_literal,_end_cmd,$.members[0].members[2]
S001230,julia,command_literal,_delimiter_cmd_3,$.members[1].members[0]
S001230,julia,command_literal,_content_cmd_3,$.members[1].members[1].content.members[0].content
S001230,julia,command_literal,string_interpolation,$.members[1].members[1].content.members[1]
S001230,julia,command_literal,escape_sequence,$.members[1].members[1].content.members[2]
S001230,julia,command_literal,_end_cmd,$.members[1].members[2]
S001231,julia,prefixed_string_literal,identifier,$.content.members[0].content
S001231,julia,prefixed_string_literal,_immediate_string_start,$.content.members[1]
S001231,julia,prefixed_string_literal,_delimiter_str_1,$.content.members[2].members[0].members[0]
S001231,julia,prefixed_string_literal,_content_str_1_raw,$.content.members[2].members[0].members[1].content.members[0].content
S001231,julia,prefixed_string_literal,escape_sequence,$.content.members[2].members[0].members[1].content.members[1]
S001231,julia,prefixed_string_literal,_end_str,$.content.members[2].members[0].members[2]
S001231,julia,prefixed_string_literal,_delimiter_str_3,$.content.members[2].members[1].members[0]
S001231,julia,prefixed_string_literal,_content_str_3_raw,$.content.members[2].members[1].members[1].content.members[0].content
S001231,julia,prefixed_string_literal,escape_sequence,$.content.members[2].members[1].members[1].content.members[1]
S001231,julia,prefixed_string_literal,_end_str,$.content.members[2].members[1].members[2]
S001231,julia,prefixed_string_literal,identifier,$.content.members[3].members[0].content
S001232,julia,prefixed_command_literal,identifier,$.content.members[0].content
S001232,julia,prefixed_command_literal,_immediate_command_start,$.content.members[1]
S001232,julia,prefixed_command_literal,_delimiter_cmd_1,$.content.members[2].members[0].members[0]
S001232,julia,prefixed_command_literal,_content_cmd_1_raw,$.content.members[2].members[0].members[1].content.members[0].content
S001232,julia,prefixed_command_literal,escape_sequence,$.content.members[2].members[0].members[1].content.members[1]
S001232,julia,prefixed_command_literal,_end_cmd,$.content.members[2].members[0].members[2]
S001232,julia,prefixed_command_literal,_delimiter_cmd_3,$.content.members[2].members[1].members[0]
S001232,julia,prefixed_command_literal,_content_cmd_3_raw,$.content.members[2].members[1].members[1].content.members[0].content
S001232,julia,prefixed_command_literal,escape_sequence,$.content.members[2].members[1].members[1].content.members[1]
S001232,julia,prefixed_command_literal,_end_cmd,$.content.members[2].members[1].members[2]
S001232,julia,prefixed_command_literal,identifier,$.content.members[3].members[0].content
S001233,julia,string_interpolation,identifier,$.members[1].members[0]
S001233,julia,string_interpolation,_immediate_paren,$.members[1].members[1].members[0]
S001233,julia,string_interpolation,_bracket_form,$.members[1].members[1].members[1].members[1]
S001234,julia,operator,_pair_operator,$.members[0]
S001234,julia,operator,_arrow_operator,$.members[1]
S001234,julia,operator,_comparison_operator,$.members[2]
S001234,julia,operator,_pipe_left_operator,$.members[3]
S001234,julia,operator,_pipe_right_operator,$.members[4]
S001234,julia,operator,_ellipsis_operator,$.members[5]
S001234,julia,operator,_plus_operator,$.members[7]
S001234,julia,operator,_times_operator,$.members[8]
S001234,julia,operator,_rational_operator,$.members[9]
S001234,julia,operator,_bitshift_operator,$.members[10]
S001234,julia,operator,_power_operator,$.members[11]
S001234,julia,operator,_tilde_operator,$.members[12]
S001234,julia,operator,_type_order_operator,$.members[13]
S001234,julia,operator,_unary_operator,$.members[14]
S001234,julia,operator,_unary_plus_operator,$.members[15]
S001255,julia,_terminator,_semicolon,$.members[1]
S001256,julia,block_comment,_block_comment_rest,$.members[1]
S001258,nim,source_file,_semi_statement_list,$.members[0]
S001259,nim,statement_list,_block_statement_list,$.members[0]
S001259,nim,statement_list,_line_statement_list,$.members[1]
S001259,nim,statement_list,_layout_empty,$.members[2]
S001260,nim,_line_statement_list,_simple_statement,$.content.members[0]
S001260,nim,_line_statement_list,_simple_statement,$.content.members[1].content.members[1]
S001261,nim,_block_statement_list,_layout_start,$.members[0]
S001261,nim,_block_statement_list,_semi_statement_list,$.members[1].members[0]
S001261,nim,_block_statement_list,_layout_end,$.members[2]
S001262,nim,_semi_statement_list,_statement,$.content.members[0]
S001262,nim,_semi_statement_list,_layout_terminator,$.content.members[1].members[1]
S001263,nim,_statement,_simple_statement,$.members[0]
S001263,nim,_statement,_complex_statement,$.members[1]
S001264,nim,_complex_statement,while,$.members[0]
S001264,nim,_complex_statement,static_statement,$.members[1]
S001264,nim,_complex_statement,defer,$.members[2]
S001264,nim,_complex_statement,typeof,$.members[3]
S001264,nim,_complex_statement,_infix_typeof_expression,$.members[4].content
S001264,nim,_complex_statement,_declaration,$.members[5]
S001265,nim,_simple_statement,_expression_statement,$.members[0]
S001265,nim,_simple_statement,_simple_statement_no_expression,$.members[1]
S001266,nim,_simple_statement_no_expression,import_statement,$.members[0]
S001266,nim,_simple_statement_no_expression,import_from_statement,$.members[1]
S001266,nim,_simple_statement_no_expression,export_statement,$.members[2]
S001266,nim,_simple_statement_no_expression,include_statement,$.members[3]
S001266,nim,_simple_statement_no_expression,discard_statement,$.members[4]
S001266,nim,_simple_statement_no_expression,return_statement,$.members[5]
S001266,nim,_simple_statement_no_expression,raise_statement,$.members[6]
S001266,nim,_simple_statement_no_expression,yield_statement,$.members[7]
S001266,nim,_simple_statement_no_expression,break_statement,$.members[8]
S001266,nim,_simple_statement_no_expression,continue_statement,$.members[9]
S001266,nim,_simple_statement_no_expression,assembly_statement,$.members[10]
S001266,nim,_simple_statement_no_expression,bind_statement,$.members[11]
S001266,nim,_simple_statement_no_expression,mixin_statement,$.members[12]
S001266,nim,_simple_statement_no_expression,pragma_statement,$.members[13]
S001267,nim,_expression_statement,_expression,$.members[0]
S001267,nim,_expression_statement,assignment,$.members[1]
S001267,nim,_expression_statement,_call_extended,$.members[2].content
S001267,nim,_expression_statement,_infix_extended,$.members[3].content
S001267,nim,_expression_statement,_prefix_extended,$.members[4].content
S001268,nim,import_statement,_import_body,$.content.members[1]
S001269,nim,export_statement,_import_body,$.content.members[1]
S001270,nim,_import_body,expression_list,$.members[0]
S001270,nim,_import_body,_import_except,$.members[1]
S001271,nim,_import_except,_expression,$.members[0]
S001271,nim,_import_except,_inhibit_keyword_termination,$.members[1].members[0]
S001271,nim,_import_except,except_clause,$.members[2]
S001272,nim,except_clause,expression_list,$.members[1]
S001273,nim,include_statement,expression_list,$.members[1]
S001274,nim,discard_statement,_expression_with_post_block,$.content.members[1].members[0]
S001275,nim,return_statement,_expression_with_post_block,$.content.members[1].members[0]
S001276,nim,raise_statement,_expression_with_post_block,$.content.members[1].members[0]
S001277,nim,yield_statement,_expression_with_post_block,$.content.members[1].members[0]
S001278,nim,break_statement,_expression_with_post_block,$.content.members[1].members[0]
S001279,nim,continue_statement,_expression_with_post_block,$.content.members[1].members[0]
S001280,nim,assembly_statement,pragma_list,$.members[1].members[0].content
S001280,nim,assembly_statement,_string_literal,$.members[2]
S001281,nim,bind_statement,expression_list,$.members[1]
S001282,nim,mixin_statement,expression_list,$.members[1]
S001283,nim,import_from_statement,_expression,$.members[1].content
S001283,nim,import_from_statement,expression_list,$.members[3]
S001284,nim,while,_simple_expression,$.members[1].content
S001284,nim,while,statement_list,$.members[3].content
S001285,nim,static_statement,statement_list,$.members[2].content
S001286,nim,pragma_statement,pragma_list,$.content.members[0]
S001286,nim,pragma_statement,statement_list,$.content.members[1].members[0].members[1].content
S001287,nim,defer,statement_list,$.members[2].content
S001288,nim,_typeof_expression,typeof,$.members[0]
S001288,nim,_typeof_expression,_infix_typeof_expression,$.members[1].content
S001289,nim,typeof,_simple_expression,$.members[2]
S001289,nim,typeof,_paren_close,$.members[3]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[0].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_10r,$.members[0].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[0].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[0].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[1].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_10l,$.members[1].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[1].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[1].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[2].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_9,$.members[2].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[2].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[2].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[3].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_8,$.members[3].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[3].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[3].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[4].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_7,$.members[4].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[4].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[4].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[5].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_6,$.members[5].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[5].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[5].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[6].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_5,$.members[6].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[6].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[6].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[7].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_4,$.members[7].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[7].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[7].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[8].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_3,$.members[8].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[8].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[8].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[9].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_2,$.members[9].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[9].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[9].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[10].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_1,$.members[10].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[10].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[10].content.members[2].content.members[1]
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[11].content.members[0].content
S001290,nim,_infix_typeof_expression,_infix_operator_0,$.members[11].content.members[1].content
S001290,nim,_infix_typeof_expression,_typeof_expression,$.members[11].content.members[2].content.members[0]
S001290,nim,_infix_typeof_expression,_simple_expression,$.members[11].content.members[2].content.members[1]
S001291,nim,_declaration,proc_declaration,$.members[0]
S001291,nim,_declaration,func_declaration,$.members[1]
S001291,nim,_declaration,method_declaration,$.members[2]
S001291,nim,_declaration,iterator_declaration,$.members[3]
S001291,nim,_declaration,macro_declaration,$.members[4]
S001291,nim,_declaration,template_declaration,$.members[5]
S001291,nim,_declaration,converter_declaration,$.members[6]
S001291,nim,_declaration,using_section,$.members[7]
S001291,nim,_declaration,const_section,$.members[8]
