language,tree_sitter_feature,missing_kind
kotlin,node:when_condition,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,node:when_entry,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,node:when_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:additive_expression>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:additive_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:annotated_lambda>lambda_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:annotation>constructor_invocation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:annotation>use_site_target,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:annotation>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:anonymous_function>function_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:anonymous_function>function_value_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:anonymous_function>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:as_expression>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:as_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:as_expression>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:call_expression>navigation_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:call_suffix>annotated_lambda,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:call_suffix>type_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:callable_reference>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_body>class_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_body>companion_object,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_body>function_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_body>object_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_body>property_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>class_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>delegation_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>enum_class_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>primary_constructor,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>type_constraints,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_declaration>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_parameter>binding_pattern_kind,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_parameter>modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_parameter>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_parameter>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:class_parameter>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:companion_object>class_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:companion_object>modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:companion_object>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:conjunction_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:constructor_invocation>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:constructor_invocation>value_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:control_structure_body>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:control_structure_body>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:control_structure_body>if_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:control_structure_body>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:control_structure_body>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:delegation_specifier>constructor_invocation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:delegation_specifier>explicit_delegation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:delegation_specifier>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:delegation_specifier>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:destructuring_declaration>multi_variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:destructuring_declaration>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:elvis_expression>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:elvis_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:enum_class_body>enum_entry,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:enum_entry>class_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:enum_entry>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:enum_entry>value_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:explicit_delegation>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:explicit_delegation>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:field:condition>prefix_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:field:condition>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:field:receiver>receiver_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:file_annotation>constructor_invocation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:file_annotation>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_body>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_body>postfix_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_body>statements,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>function_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>function_value_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>line_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>multiline_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>receiver_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_declaration>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type>function_type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type>receiver_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type_parameters>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type_parameters>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type_parameters>parenthesized_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type_parameters>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_type_parameters>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:function_value_parameters>parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:getter>function_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:identifier>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:if_expression>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:if_expression>line_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:if_expression>multiline_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:if_expression>prefix_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:if_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:import_alias>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:import_header>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:import_header>import_alias,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:import_header>wildcard_import,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:import_list>import_header,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:interpolated_expression>additive_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:interpolated_expression>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:lambda_literal>lambda_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:lambda_literal>statements,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:lambda_parameters>multi_variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:lambda_parameters>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:lambda_parameters>variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:modifiers>annotation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:modifiers>class_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:modifiers>inheritance_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:modifiers>member_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:modifiers>property_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:modifiers>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:multi_variable_declaration>variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>line_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>multiline_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>navigation_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>navigation_suffix,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_suffix>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:navigation_suffix>type_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:nullable_type>quest,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:nullable_type>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:object_declaration>class_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:object_declaration>delegation_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:object_declaration>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:package_header>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parameter>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parameter>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parenthesized_expression>additive_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parenthesized_expression>elvis_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parenthesized_type>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parenthesized_type>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:parenthesized_type>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:postfix_expression>null_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:prefix_expression>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:primary_constructor>class_parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>anonymous_function,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>binding_pattern_kind,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>lambda_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>line_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>multi_variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>multiline_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>null_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>property_delegate,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>receiver_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_declaration>variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:property_delegate>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:receiver_type>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:receiver_type>parenthesized_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:receiver_type>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:receiver_type>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>additive_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>anonymous_function,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>as_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>class_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>destructuring_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>file_annotation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>function_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>getter,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>import_list,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>lambda_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>line_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>multiline_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>navigation_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>object_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>package_header,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>property_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>type_alias,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:source_file>when_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>additive_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>navigation_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>property_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:statements>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:string_literal>interpolated_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:string_literal>interpolated_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:string_literal>interpolation_expression_end,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:string_literal>interpolation_expression_start,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:string_literal>interpolation_identifier_start,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:string_literal>string_content,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_alias>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_alias>modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_alias>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_alias>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_alias>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_alias>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_arguments>type_projection,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_constraint>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_constraint>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_constraint>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_constraints>type_constraint,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_modifiers>annotation,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_parameter>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_parameter>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_parameter>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_parameters>type_parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_projection>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_projection>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_projection>type_projection_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_projection>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:type_projection_modifiers>variance_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:user_type>type_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:user_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>callable_reference,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>hex_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>navigation_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>real_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_argument>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:value_arguments>value_argument,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:variable_declaration>binding_pattern_kind,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:variable_declaration>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:variable_declaration>nullable_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:variable_declaration>simple_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:variable_declaration>type_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:variable_declaration>user_type,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:when_condition>conjunction_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:when_condition>prefix_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:when_entry>control_structure_body,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:when_entry>when_condition,UNRESOLVED_CST_EVIDENCE_VECTOR
kotlin,relation:when_expression>when_entry,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:alternative,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:consequence,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:generic_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:label,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:name,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:operator,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:pragmas,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:refines,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:return_type,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:rewrite_pattern,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:type,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:value,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,field:values,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:accent_quoted,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:assignment,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:bind_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:block_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:block_documentation_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:bracket_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:case,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:comment,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:comment_content,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:concept_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:const_section,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:converter_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:curly_construction,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:defer,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:do_block,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:documentation_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:elif_branch,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:enum_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:enum_field_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:equal_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:escape_sequence,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:except_branch,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:except_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:export_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:exported_symbol,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:field_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:finally_branch,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:float_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:func_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:generalized_string,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:generic_parameter_list,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:if,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:include_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:iterator_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:iterator_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:iterator_type,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:let_section,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:long_string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:macro_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:method_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:mixin_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:object_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:parameter_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:parameter_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:parameter_list,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:parenthesized,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:prefix_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:proc_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:proc_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:proc_type,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:raw_string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:refinement_list,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:return_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:static_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:template_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:term_rewriting_pattern,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:try,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:type_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:type_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:type_parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:type_section,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:type_symbol_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:var_parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:var_section,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:variable_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:variant_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:variant_discriminator_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:when,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:while,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,node:yield_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,relation:ERROR>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,relation:ERROR>symbol_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
nim,relation:ERROR>type_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
