truth_id,antecedent,consequent,support,confidence_percent,counterexamples,languages,targets,domains,classification,productive_closure_rule
T22427,family:CALL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T26599,family:COMPARE+kind:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T27443,family:COMPARE+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T27757,family:COMPARE+operand:operand,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T29103,family:COMPARE+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T30477,family:COMPARE+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T31593,family:COMPARE+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T32637,family:COMPARE+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T35308,family:CONTROL+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T37008,family:CONTROL+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T38406,family:CONTROL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T39546,family:CONTROL+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T43351,family:LITERAL+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T45056,family:LITERAL+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T46457,family:LITERAL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T47600,family:LITERAL+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T51277,family:LOAD+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T52982,family:LOAD+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T54383,family:LOAD+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T79508,kind:AssignStmt+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T81208,kind:AssignStmt+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T82606,kind:AssignStmt+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T83746,kind:AssignStmt+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T86931,kind:CallExpr+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T88636,kind:CallExpr+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T90037,kind:CallExpr+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T94173,kind:ClosureExpr+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T95873,kind:ClosureExpr+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T97271,kind:ClosureExpr+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T100521,kind:IfStmt+kind:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T101393,kind:IfStmt+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T103093,kind:IfStmt+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T104491,kind:IfStmt+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T105631,kind:IfStmt+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T106703,kind:IfStmt+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T114360,kind:LiteralExpr+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T116065,kind:LiteralExpr+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T117466,kind:LiteralExpr+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T118609,kind:LiteralExpr+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T121080,kind:ModuleDecl+operand:condition,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T121182,kind:ModuleDecl+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T121490,kind:ModuleDecl+operand:operand,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T122007,kind:ModuleDecl+operand:then,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T122728,kind:ModuleDecl+operation:MUL,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T122817,kind:ModuleDecl+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T124083,kind:ModuleDecl+primitive:MUL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T124172,kind:ModuleDecl+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T124771,kind:ModuleDecl+primitive_family:COMPARE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T126046,kind:ModuleDecl+uast:IfStmt,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T127649,kind:OperationExpr+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T129349,kind:OperationExpr+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T130747,kind:OperationExpr+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T134164,kind:ReturnStmt+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T135864,kind:ReturnStmt+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T137262,kind:ReturnStmt+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138402,kind:ReturnStmt+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T140572,kind:Scope+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T142277,kind:Scope+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T143678,kind:Scope+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T147032,kind:SymbolRef+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T148737,kind:SymbolRef+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T150138,kind:SymbolRef+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T153297,operand:argument+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T155002,operand:argument+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T156403,operand:argument+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T159590,operand:body+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T161290,operand:body+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T162688,operand:body+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T165555,operand:condition+operand:else,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T167255,operand:condition+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T168653,operand:condition+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T169793,operand:condition+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T170865,operand:condition+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T171510,operand:else+operand:expression,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T171612,operand:else+operand:left,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T171714,operand:else+operand:operand,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T171816,operand:else+operand:parameter,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T171918,operand:else+operand:right,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172020,operand:else+operand:statement,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172122,operand:else+operand:target,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172224,operand:else+operand:then,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172326,operand:else+operand:value,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172428,operand:else+operation:ASSIGNMENT,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172530,operand:else+operation:CALL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172728,operand:else+operation:LITERAL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172830,operand:else+operation:LOAD,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173020,operand:else+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173210,operand:else+operation:RETURN,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173768,operand:else+primitive:ASSIGNMENT,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173870,operand:else+primitive:CALL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174068,operand:else+primitive:LITERAL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174170,operand:else+primitive:LOAD,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174360,operand:else+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174550,operand:else+primitive:RETURN,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174748,operand:else+primitive_family:BINDING,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174850,operand:else+primitive_family:CALL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174952,operand:else+primitive_family:COMPARE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175054,operand:else+primitive_family:CONTROL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175156,operand:else+primitive_family:LITERAL,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175258,operand:else+primitive_family:LOAD,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175448,operand:else+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175550,operand:else+result:statement,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175652,operand:else+result:value,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175850,operand:else+uast:AssignStmt,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175952,operand:else+uast:CallExpr,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176054,operand:else+uast:ClosureExpr,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176156,operand:else+uast:IfStmt,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176360,operand:else+uast:LiteralExpr,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176462,operand:else+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176564,operand:else+uast:OperationExpr,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176666,operand:else+uast:ReturnStmt,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176768,operand:else+uast:Scope,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176870,operand:else+uast:SymbolRef,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178571,operand:expression+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179969,operand:expression+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T181109,operand:expression+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T182861,operand:left+operand:operand,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T184207,operand:left+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T185581,operand:left+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T188526,operand:operand+operand:right,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T189628,operand:operand+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T190968,operand:operand+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T191560,operand:operand+primitive_family:COMPARE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T192056,operand:operand+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T193070,operand:operand+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T194861,operand:parameter+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T196259,operand:parameter+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T200154,operand:right+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T201528,operand:right+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T205369,operand:statement+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T206770,operand:statement+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T210552,operand:target+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T211950,operand:target+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T213090,operand:target+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T215611,operand:then+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T217009,operand:then+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T218149,operand:then+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T219221,operand:then+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T220502,operand:value+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T221903,operand:value+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T225355,operation:ASSIGNMENT+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T226753,operation:ASSIGNMENT+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T227893,operation:ASSIGNMENT+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T230245,operation:CALL+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T231646,operation:CALL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T238212,operation:LITERAL+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T239613,operation:LITERAL+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T240756,operation:LITERAL+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T242640,operation:LOAD+operation:NE,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T244041,operation:LOAD+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T249652,operation:MUL+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250284,operation:NE+operation:RETURN,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250842,operation:NE+primitive:ASSIGNMENT,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250944,operation:NE+primitive:CALL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251142,operation:NE+primitive:LITERAL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251244,operation:NE+primitive:LOAD,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251434,operation:NE+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251624,operation:NE+primitive:RETURN,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251822,operation:NE+primitive_family:BINDING,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251924,operation:NE+primitive_family:CALL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252026,operation:NE+primitive_family:COMPARE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252128,operation:NE+primitive_family:CONTROL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252230,operation:NE+primitive_family:LITERAL,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252332,operation:NE+primitive_family:LOAD,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252522,operation:NE+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252624,operation:NE+result:statement,family:OPERATION,6,100,0,c|go,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252726,operation:NE+result:value,family:OPERATION,6,100,0,c|go,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252924,operation:NE+uast:AssignStmt,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253026,operation:NE+uast:CallExpr,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253128,operation:NE+uast:ClosureExpr,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253230,operation:NE+uast:IfStmt,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253434,operation:NE+uast:LiteralExpr,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253536,operation:NE+uast:ModuleDecl,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253638,operation:NE+uast:OperationExpr,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253740,operation:NE+uast:ReturnStmt,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253842,operation:NE+uast:Scope,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253944,operation:NE+uast:SymbolRef,family:OPERATION,6,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T258330,operation:RETURN+primitive:NE,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T259470,operation:RETURN+primitive_family:OPERATION,family:OPERATION,6,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
