case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
6593bd3f7f6715ad43b209a5799176c589b0b2f217287e454622222484cb81d3,go,test/corpus/statements.txt,65bc42975c424f38f4d72462385cff4cd1d83b18aa07e37fb849a31965b6fb14,68,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
fddadd487e1b6e033250973caadc23791d4b0db8c300c8daede854b7d2149166,go,test/corpus/statements.txt,96c3cfe0f92e89c1d7af7e98dc50803bafc6bf50d466a9a866d26de92ea7d8d3,39,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
16f6a8b4ce36b71aedad7baadede071e70de9db7de38a7f8442817f01aac6632,go,test/corpus/statements.txt,63557a45e9fb7ef60c3d6c158b62f92eea42752308ae77a5036ef231989e3a9b,32,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
cc19b5a223b9104fe2178acb9de0c9e1eadd9eec1b9723679950ead16b6b6489,go,test/corpus/statements.txt,f021d1a2d283efde598f50bba61203e1a889dfed1103a49d935db4944eab1473,159,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
dd17c7aa4635e8ceb1b7c8787b6c6e70d7f4bbf6bb47a6c219725c327905284b,go,test/corpus/statements.txt,e336c3ce33bb02ec264db1b752f117a8d6aa2639bcd6f94d43a0c113e4ab36fe,22,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
1baa4a862abf561e1b75fe74b2fb81d05e6138ddd7c06da65ba182002c08ba44,go,test/corpus/types.txt,9d3ce9c2db75741f611556216b12e90e68c6fa5df6ddf2bad1bc98f91ae56306,10,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
1e80f80b976987bce79de733d186351051d92512dde82dc30b2a2c3a5b3797a8,go,test/corpus/types.txt,3ab73ca713e73fe4b31d3b3e2d9368caa37416667bf06a700ee34aea1afe93e9,13,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
bbb0ce02f5a4bfff801c06991bf6ee84a2ea365af7f24e22e8debf68cf9c49ac,go,test/corpus/types.txt,b03c4870054b376c2cb378846022a886ee9fb1f81c1d677d326fcd7c9426af2b,37,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
efa048e82e193e91e9f9d6107cd00827d862fa8128a489c5cc7aa3b7ce82edf0,go,test/corpus/types.txt,bde031b167043120299161a22d900612d162f8aa7f689ec7be666c9250e31533,297,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
6f1bcbdb702ff39f37270013644af7a44f92c10caea35a0b7314745e0e6f4d85,go,test/corpus/types.txt,1af8459230e2d0663009143121bf7f89477f55cd230d5539a9924ed15aeddbad,233,VALID_SOURCE,_expression;_simple_statement;_simple_type;_statement;_type;argument_list;array_type;assignment_statement;binary_expression;blank_identifier;block;break_statement;call_expression;channel_type;comment;communication_case;composite_literal;const_declaration;const_spec;continue_statement;dec_statement;default_case;defer_statement;dot;empty_statement;escape_sequence;expression_case;expression_list;expression_statement;expression_switch_statement;fallthrough_statement;false;field_declaration;field_declaration_list;field_identifier;float_literal;for_clause;for_statement;func_literal;function_declaration;function_type;generic_type;go_statement;goto_statement;identifier;if_statement;imaginary_literal;implicit_length_array_type;import_declaration;import_spec;import_spec_list;inc_statement;index_expression;int_literal;interface_type;interpreted_string_literal;interpreted_string_literal_content;iota;keyed_element;label_name;labeled_statement;literal_element;literal_value;map_type;method_declaration;method_elem;negated_type;nil;package_clause;package_identifier;parameter_declaration;parameter_list;parenthesized_expression;parenthesized_type;pointer_type;qualified_type;range_clause;raw_string_literal;raw_string_literal_content;receive_statement;return_statement;rune_literal;select_statement;selector_expression;send_statement;short_var_declaration;slice_expression;slice_type;source_file;statement_list;struct_type;true;type_alias;type_arguments;type_assertion_expression;type_case;type_constraint;type_conversion_expression;type_declaration;type_elem;type_identifier;type_instantiation_expression;type_parameter_declaration;type_parameter_list;type_spec;type_switch_statement;unary_expression;var_declaration;var_spec;var_spec_list;variadic_argument;variadic_parameter_declaration,,,,,_expression;_simple_statement;_statement;comment;const_spec;dec_statement;defer_statement;dot;empty_statement;escape_sequence;expression_statement;fallthrough_statement;go_statement;goto_statement;inc_statement;iota;keyed_element;labeled_statement;method_elem;parenthesized_expression;receive_statement;select_statement;send_statement;var_spec
