atom_id,canonical_semantic_id,direct_basis_overlap,all_basis_overlap,atom_direct_basis,atom_all_basis,uasf_basis,mapping_status,operation
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0192,1,1,1,1,5,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0193,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0194,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0195,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0196,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0197,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0198,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0199,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0200,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0201,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0202,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0203,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0204,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0205,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0206,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0207,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0208,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0209,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0210,1,1,1,1,3,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0211,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0212,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0213,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0214,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0215,1,1,1,1,5,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0216,1,1,1,1,5,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0217,1,1,1,1,7,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0218,1,1,1,1,7,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0219,1,1,1,1,6,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0220,1,1,1,1,7,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0221,1,1,1,1,7,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0222,1,1,1,1,7,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0223,1,1,1,1,6,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0224,1,1,1,1,5,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0225,1,1,1,1,6,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0226,1,1,1,1,6,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0227,1,1,1,1,4,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0228,1,1,1,1,4,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0229,1,1,1,1,5,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0230,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0231,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0232,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0233,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0234,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0235,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0236,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0237,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0238,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0239,1,1,1,1,6,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0240,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0241,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0242,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0243,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0244,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0245,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0246,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0247,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0248,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0249,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0250,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0251,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0252,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0253,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0254,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0255,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0256,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0257,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0258,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0259,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0260,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0261,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0262,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0263,1,1,1,1,2,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0264,1,1,1,1,3,DIRECT_BASIS_SUPPORTED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0265,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0266,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0267,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0268,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0269,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0270,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0271,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0272,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0273,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0274,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0275,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0276,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0277,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0278,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0279,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0280,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0281,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0282,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0283,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0284,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0285,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0286,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0287,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0288,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0289,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0290,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0291,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0292,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0293,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0294,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0295,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0296,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0297,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0298,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0299,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0300,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0301,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0302,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0303,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0304,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0305,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0306,0,0,1,1,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0307,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0308,0,0,1,1,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0309,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0310,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0311,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0312,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0313,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0314,0,0,1,1,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0315,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0316,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0317,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0318,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0319,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0320,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0321,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0322,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0323,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0324,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0325,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0326,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0327,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0328,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0329,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0330,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0331,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0332,0,0,1,1,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0333,0,0,1,1,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,UASF_0334,0,0,1,1,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0001,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0002,0,0,2,3,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0003,1,1,2,3,6,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0004,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0005,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0006,0,0,2,3,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0007,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0008,0,0,2,3,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0009,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0010,0,0,2,3,8,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0011,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0012,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0013,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0014,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0015,1,1,2,3,6,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0016,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0017,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0018,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0019,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0020,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0021,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0022,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0023,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0024,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0025,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0026,0,0,2,3,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0027,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0028,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0029,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0030,0,0,2,3,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0031,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0032,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0033,0,0,2,3,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0034,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0035,0,0,2,3,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_LEXICAL_SCOPING,UASF_0036,0,0,2,3,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
