language_id,normalized_signature,known_pattern_match,observed,package_count,file_count,occurrences,ecosystems
swift,guard ID == NUM else {,0,1,2,13,16,github
swift,guard ID == nil else {,0,1,2,5,5,github
swift,guard ID == nil else { return },0,1,2,4,4,github
swift,guard ID > NUM else {,0,1,2,14,19,github
swift,guard ID > NUM else { return [ ] },0,1,2,2,4,github
swift,guard ID > NUM else { return nil },0,1,2,4,7,github
swift,guard ID >= NUM else {,0,1,2,5,5,github
swift,guard ID [ ID ] == nil else {,0,1,2,4,8,github
swift,guard ID || ID else {,0,1,2,2,2,github
swift,guard let ID = ID ( ) else {,0,1,2,3,3,github
swift,guard let ID = ID ( ID . ID ) else {,0,1,2,2,2,github
swift,"guard let ID = ID ( ID : ID ) ,",0,1,2,2,2,github
swift,"guard let ID = ID ( ID : ID , ID : . ID ) else {",0,1,2,7,8,github
swift,"guard let ID = ID ( ID : ID , ID : ID ) else {",0,1,2,2,3,github
swift,"guard let ID = ID ( ID : ID , ID : ID , ID : ID ) else {",0,1,2,2,2,github
swift,guard let ID = ID ( ID [ NUM ] ) else {,0,1,2,2,8,github
swift,"guard let ID = ID ,",0,1,2,3,3,github
swift,guard let ID = ID . ID (,0,1,2,2,2,github
swift,"guard let ID = ID . ID ( ) ,",0,1,2,4,6,github
swift,"guard let ID = ID . ID ( ID : ID , ID : ID ) else {",0,1,2,3,4,github
swift,guard let ID = ID . ID ( ID : ID . ID ) else {,0,1,2,2,2,github
swift,"guard let ID = ID . ID ,",0,1,2,2,5,github
swift,guard let ID = ID . ID . ID ( ID ) else { return nil },0,1,2,3,4,github
swift,guard let ID = ID . ID else { return false },0,1,2,2,2,github
swift,guard let ID = ID [ ID . ID ] else {,0,1,2,2,2,github
swift,guard let ID = ID [ ID ] else { return },0,1,2,3,3,github
swift,guard let ID = ID else { return },0,1,2,12,18,github
swift,guard let ID = self . ID ( ID : . ID ) else {,0,1,2,3,7,github
swift,guard let ID = self . ID [ ID ] else {,0,1,2,4,7,github
swift,guard let ID else { return ID },0,1,2,3,6,github
swift,guard let ID else { return nil },0,1,2,4,4,github
swift,if ! ID ( & ID ) {,0,1,2,2,3,github
swift,if ! ID ( ID ) {,0,1,2,3,3,github
swift,if ! ID . ID && ! ID . ID {,0,1,2,2,2,github
swift,if ! ID . ID ( ID . ID ) {,0,1,2,2,2,github
swift,if ! ID . ID ( ID : ID ) {,0,1,2,2,2,github
swift,if ! ID . ID ( STR ) {,0,1,2,3,3,github
swift,if ! ID . ID . ID ( ID : ID ) {,0,1,2,2,2,github
swift,if ! ID . ID || ID {,0,1,2,3,3,github
swift,if ! self . ID . ID {,0,1,2,4,34,github
swift,if ! self . ID {,0,1,2,4,4,github
swift,"if #ID ( ID NUM , ID NUM , ID NUM , * ) {",0,1,2,3,4,github
swift,"if #ID ( ID NUM , ID NUM , ID NUM , ID NUM , * ) {",0,1,2,7,15,github
swift,if ( ID & NUM ) == NUM {,0,1,2,2,3,github
swift,if ID != ID . ID . ID {,0,1,2,2,3,github
swift,if ID != ID . ID {,0,1,2,2,3,github
swift,if ID != STR {,0,1,2,3,4,github
swift,if ID % NUM == NUM {,0,1,2,5,8,github
swift,if ID && ! ID . ID {,0,1,2,2,2,github
swift,if ID && ! ID {,0,1,2,4,5,github
swift,if ID && ID {,0,1,2,4,4,github
swift,if ID ( ) {,0,1,2,2,2,github
swift,"if ID , let ID {",0,1,2,2,2,github
swift,if ID . ID != ID . ID { return false },0,1,2,2,61,github
swift,if ID . ID != NUM {,0,1,2,9,16,github
swift,if ID . ID && ID . ID {,0,1,2,4,4,github
swift,if ID . ID ( ID : ID . ID ) {,0,1,2,5,5,github
swift,"if ID . ID , let ID = ID . ID {",0,1,2,4,5,github
swift,if ID . ID . ID ( ID . ID ) {,0,1,2,2,2,github
swift,if ID . ID . ID ( STR ) {,0,1,2,2,3,github
swift,if ID . ID . ID == . ID {,0,1,2,4,5,github
swift,if ID . ID . ID == ID {,0,1,2,2,2,github
swift,if ID . ID < ID . ID {,0,1,2,7,16,github
swift,if ID . ID < ID {,0,1,2,5,5,github
swift,if ID . ID == . ID || ID . ID == . ID {,0,1,2,2,3,github
swift,if ID . ID >= ID . ID {,0,1,2,2,3,github
swift,if ID . ID { break },0,1,2,5,5,github
swift,if ID . ID { return },0,1,2,4,4,github
swift,if ID . ID || ID . ID {,0,1,2,3,3,github
swift,if ID < ID {,0,1,2,21,34,github
swift,if ID == - NUM || ID == - NUM {,0,1,2,3,3,github
swift,if ID == NUM { break },0,1,2,2,2,github
swift,if ID == NUM || ID == NUM {,0,1,2,2,3,github
swift,if ID == STR || ID == STR {,0,1,2,2,2,github
swift,if ID == nil && ID == nil {,0,1,2,2,4,github
swift,if ID == true {,0,1,2,7,15,github
swift,if ID > ID . ID {,0,1,2,2,2,github
swift,if ID [ ID ] != nil {,0,1,2,3,3,github
swift,if ID { return true },0,1,2,2,2,github
swift,if self . ID != NUM {,0,1,2,2,3,github
swift,if self . ID == NUM {,0,1,2,2,2,github
swift,"in : ID ,",0,1,2,4,9,github
swift,"init ( ID : ID ,",0,1,2,3,7,github
swift,"init ( ID : ID , ID : ID , ID : ID = nil ) {",0,1,2,3,3,github
swift,"init ( ID : ID = nil , ID : ID = nil ) {",0,1,2,2,2,github
swift,init ( ID ID : ID ) { self . ID = ID },0,1,2,2,2,github
swift,"init ( ID ID : ID ,",0,1,2,2,2,github
swift,"init ( ID ID : ID , ID ID : ID ) {",0,1,2,3,3,github
swift,init ( ID ID : [ ID ] ) {,0,1,2,2,2,github
swift,init ( ID ID : any ID ) throws {,0,1,2,5,6,github
swift,internal let ID : [ ID ],0,1,2,2,3,github
swift,internal var ID : ID,0,1,2,3,5,github
swift,internal var ID : ID {,0,1,2,2,3,github
swift,lazy var ID : ID = {,0,1,2,3,3,github
swift,"let ID ,",0,1,2,5,6,github
swift,let ID : ( ) -> ID,0,1,2,2,3,github
swift,let ID : ( ID ) -> ID,0,1,2,2,2,github
swift,let ID : ID < [ ID ] >,0,1,2,2,2,github
swift,let ID : ID =,0,1,2,2,2,github
swift,let ID : ID = ID . ID ( ),0,1,2,3,7,github
swift,let ID : ID = ID ? . ID : . ID,0,1,2,2,2,github
swift,let ID : ID = [,0,1,2,2,2,github
swift,let ID : ID = [ STR : STR ],0,1,2,4,9,github
swift,let ID : ID = nil,0,1,2,4,4,github
swift,"let ID : [ ( ID , ID ) ] = [",0,1,2,2,2,github
swift,let ID : [ ID . ID ],0,1,2,2,2,github
swift,let ID : [ ID : any ] = [,0,1,2,3,5,github
swift,let ID : [ ID : any ] = [ : ],0,1,2,2,2,github
swift,let ID : [ ID ] = [ NUM ],0,1,2,2,4,github
swift,let ID : [ ID ] = [ ],0,1,2,3,3,github
swift,let ID : [ any ID ],0,1,2,3,5,github
swift,let ID = ! ID . ID,0,1,2,3,5,github
swift,let ID = ID != ID,0,1,2,2,4,github
swift,let ID = ID ( ) . ID ( ID : ID ),0,1,2,2,2,github
swift,let ID = ID ( . ID ),0,1,2,2,9,github
swift,let ID = ID ( ID ( ) ),0,1,2,18,270,github
swift,let ID = ID ( ID ( ID ( ID ( ID ) ) ) ),0,1,2,2,4,github
swift,let ID = ID ( ID ( ID ( ID ) / ID ( ID ) ) ),0,1,2,2,3,github
swift,"let ID = ID ( ID ( ID : ID ,",0,1,2,2,15,github
swift,let ID = ID ( ID + NUM ),0,1,2,2,3,github
swift,"let ID = ID ( ID , ID , ID )",0,1,2,5,5,github
swift,"let ID = ID ( ID , NUM )",0,1,2,2,3,github
swift,let ID = ID ( ID . ID ( ) ),0,1,2,4,4,github
swift,let ID = ID ( ID . ID ( ID ) ),0,1,2,2,3,github
swift,"let ID = ID ( ID . ID ,",0,1,2,2,11,github
swift,"let ID = ID ( ID . ID , ID )",0,1,2,2,4,github
swift,"let ID = ID ( ID . ID , ID . ID )",0,1,2,5,5,github
swift,let ID = ID ( ID : #ID ),0,1,2,14,204,github
swift,"let ID = ID ( ID : . ID ,",0,1,2,2,5,github
swift,"let ID = ID ( ID : . ID , ID : ID )",0,1,2,4,17,github
swift,let ID = ID ( ID : ID ( ) ),0,1,2,3,4,github
swift,let ID = ID ( ID : ID ( ID : ID ) ),0,1,2,2,2,github
swift,let ID = ID ( ID : ID ( ID : NUM ) ),0,1,2,3,3,github
swift,"let ID = ID ( ID : ID ( ID : NUM , ID : NUM , ID : NUM , ID : NUM ) )",0,1,2,5,46,github
swift,let ID = ID ( ID : ID + STR ),0,1,2,3,3,github
swift,"let ID = ID ( ID : ID ,",0,1,2,13,71,github
swift,"let ID = ID ( ID : ID , ID : . ID )",0,1,2,4,9,github
swift,"let ID = ID ( ID : ID , ID : ID , ID : ID , ID : ID )",0,1,2,4,5,github
swift,"let ID = ID ( ID : ID , ID : ID . ID )",0,1,2,5,5,github
swift,"let ID = ID ( ID : ID , ID : ID . ID . ID )",0,1,2,2,2,github
swift,"let ID = ID ( ID : ID , ID : false )",0,1,2,2,5,github
swift,"let ID = ID ( ID : ID . ID , ID : ID )",0,1,2,3,6,github
swift,"let ID = ID ( ID : NUM , ID : ID )",0,1,2,3,6,github
swift,"let ID = ID ( ID : STR ,",0,1,2,3,3,github
swift,"let ID = ID ( ID : STR , ID )",0,1,2,3,3,github
swift,"let ID = ID ( ID : STR , ID : . ID )",0,1,2,6,10,github
swift,let ID = ID ( ID : [,0,1,2,3,3,github
swift,let ID = ID ( ID : [ ID ] ),0,1,2,6,14,github
swift,let ID = ID ( ID : nil ),0,1,2,2,4,github
swift,let ID = ID ( ID : self ),0,1,2,2,2,github
swift,let ID = ID ( ID [ NUM ] ),0,1,2,4,13,github
swift,let ID = ID ( STR . ID ) . ID ( ),0,1,2,2,2,github
swift,let ID = ID ( [,0,1,2,3,13,github
swift,"let ID = ID ( [ NUM , NUM , NUM , NUM ] )",0,1,2,2,2,github
swift,let ID = ID ( self ),0,1,2,3,3,github
swift,let ID = ID * NUM,0,1,2,3,5,github
swift,let ID = ID + STR,0,1,2,3,3,github
swift,let ID = ID - ID + NUM,0,1,2,2,5,github
swift,let ID = ID . ID != ID . ID,0,1,2,2,3,github
swift,let ID = ID . ID ( . ID ( NUM ) ),0,1,2,6,14,github
swift,let ID = ID . ID ( ID ( ) ),0,1,2,2,7,github
swift,let ID = ID . ID ( ID . ID ( ) ),0,1,2,2,2,github
swift,let ID = ID . ID ( ID . ID ),0,1,2,10,10,github
swift,let ID = ID . ID ( ID : ID ( ID ) ),0,1,2,7,7,github
swift,let ID = ID . ID ( ID : ID ) != nil,0,1,2,2,3,github
swift,"let ID = ID . ID ( ID : ID ,",0,1,2,6,10,github
swift,"let ID = ID . ID ( ID : ID . ID ,",0,1,2,2,2,github
swift,let ID = ID . ID ( ID : ID . self ),0,1,2,3,5,github
swift,"let ID = ID . ID ( ID : NUM , ID : NUM )",0,1,2,2,3,github
swift,let ID = ID . ID ( ID : STR ) . ID ( ID . init ),0,1,2,2,2,github
swift,"let ID = ID . ID ( ID : STR , ID : NUM )",0,1,2,7,12,github
swift,"let ID = ID . ID ( ID : STR , ID : false )",0,1,2,3,4,github
swift,let ID = ID . ID ( ID : self . ID ),0,1,2,3,3,github
swift,"let ID = ID . ID ( for : ID , ID : ID )",0,1,2,2,2,github
swift,let ID = ID . ID ( for : ID . ID ),0,1,2,2,2,github
swift,let ID = ID . ID ( in : . ID ),0,1,2,4,4,github
swift,let ID = ID . ID * ID . ID - ID . ID * ID . ID,0,1,2,2,5,github
swift,let ID = ID . ID - ID,0,1,2,3,3,github
swift,let ID = ID . ID - ID . ID,0,1,2,6,9,github
swift,let ID = ID . ID . ID ( ID : NUM ),0,1,2,4,4,github
swift,let ID = ID . ID . ID ( NUM ),0,1,2,2,3,github
swift,let ID = ID . ID . ID ( \ . ID ),0,1,2,2,2,github
swift,let ID = ID . ID . ID . ID (,0,1,2,3,4,github
swift,let ID = ID . ID . ID . ID ( ID ( ) . ID ),0,1,2,8,30,github
swift,let ID = ID . ID . ID {,0,1,2,2,2,github
swift,let ID = ID . ID == . ID ? NUM : NUM,0,1,2,3,3,github
swift,"let ID = ID . ID ID ID ,",0,1,2,2,4,github
swift,let ID = ID . ID [ ID . ID ],0,1,2,4,4,github
swift,let ID = ID . ID else {,0,1,2,2,2,github
swift,let ID = ID . ID { ID ( ID : NUM ) },0,1,2,4,4,github
swift,let ID = ID . ID { ID ( NUM ) },0,1,2,8,11,github
swift,let ID = ID . ID { NUM },0,1,2,3,4,github
swift,let ID = ID . NUM,0,1,2,2,6,github
swift,let ID = ID . init ( ),0,1,2,2,5,github
swift,let ID = ID == . ID,0,1,2,4,5,github
swift,let ID = ID == NUM,0,1,2,2,2,github
swift,let ID = ID [ NUM ] . ID,0,1,2,2,2,github
swift,let ID = ID as ID,0,1,2,2,2,github
swift,let ID = NUM * NUM,0,1,2,2,2,github
swift,"let ID = [ NUM , NUM , NUM ]",0,1,2,3,11,github
swift,let ID = [ NUM ],0,1,2,6,6,github
swift,"let ID = [ STR , STR , STR , STR , STR , STR , STR , STR , STR ]",0,1,2,2,2,github
swift,"let ID = [ STR , STR , STR , STR , STR , STR , STR ]",0,1,2,3,3,github
swift,"let ID = [ STR , STR , STR , STR , STR , STR ]",0,1,2,3,3,github
swift,"let ID = [ STR , STR , STR , STR ]",0,1,2,3,3,github
swift,"let ID = [ STR : STR , STR : STR ]",0,1,2,3,6,github
swift,let ID = [ STR : STR ],0,1,2,4,53,github
swift,let ID = self,0,1,2,3,5,github
swift,let ID = self . ID (,0,1,2,4,8,github
swift,let ID = self . ID . ID ( ID : STR ),0,1,2,2,2,github
swift,let ID = self . ID [ ID ],0,1,2,5,6,github
swift,let ID = set ( ID ),0,1,2,6,9,github
swift,let ID = set ( NUM ... NUM ),0,1,2,2,3,github
swift,let prefix = STR,0,1,2,3,7,github
swift,mutating get {,0,1,2,3,3,github
swift,"nil ,",0,1,2,2,2,github
swift,nonmutating set {,0,1,2,4,5,github
swift,open override var ID : ID {,0,1,2,3,5,github
swift,override init ( ) {,0,1,2,4,4,github
swift,override init ( ID : ID ) {,0,1,2,2,2,github
swift,override var ID : ID { ID },0,1,2,2,6,github
swift,private init ( ) {,0,1,2,2,2,github
swift,private let ID : ( ) -> ID,0,1,2,4,6,github
swift,private let ID : ( ID ) -> ID,0,1,2,4,4,github
swift,private let ID : ID = STR,0,1,2,3,3,github
swift,private let ID = ID ( ID : STR ),0,1,2,14,16,github
swift,private let ID = ID ( false ),0,1,2,2,2,github
swift,private let ID = ID . ID,0,1,2,9,9,github
swift,private let ID = ID . ID . ID,0,1,2,9,21,github
swift,private static let ID : ID = NUM,0,1,2,6,15,github
swift,private static var ID : ID {,0,1,2,5,6,github
swift,"private typealias ID = ( ID : ID , ID : ID )",0,1,2,3,3,github
swift,private var ID : ( any ID ) ?,0,1,2,2,3,github
swift,private var ID : [ ID ],0,1,2,12,12,github
swift,private var ID = ID . ID,0,1,2,3,3,github
swift,private var ID = [ ID : ID . ID ] ( ),0,1,2,2,2,github
swift,private var ID = true,0,1,2,4,6,github
swift,private weak var ID : ID,0,1,2,4,4,github
swift,public ID ( ID ID : ID ) {,0,1,2,5,7,github
swift,public convenience init (,0,1,2,5,6,github
swift,public convenience init ( ID : ID ) {,0,1,2,5,5,github
swift,"public init ( ID : ID ,",0,1,2,4,5,github
swift,"public init ( ID : ID , ID : ID , ID : ID ) {",0,1,2,7,7,github
swift,"public init ( ID : ID , ID : ID , ID : ID = nil ) {",0,1,2,3,4,github
swift,"public init ( ID : ID , ID : ID = NUM ) {",0,1,2,3,3,github
swift,"public init ( ID : ID , ID : ID = nil ) {",0,1,2,6,6,github
swift,"public init ( ID : ID , ID : ID = nil , ID : ID = nil ) {",0,1,2,3,3,github
swift,public init ( ID : ID . ID = . ID ) {,0,1,2,2,2,github
swift,public init ( ID : ID = NUM ) {,0,1,2,2,2,github
swift,public init ( ID : ID = nil ) {,0,1,2,4,4,github
swift,public init ( ID : [ any ID ] ) {,0,1,2,2,2,github
swift,"public init ( ID ID : ( ID , ID ) ... ) {",0,1,2,3,3,github
swift,"public init ( ID ID : ID , ID : ID = nil , ID : ID = nil ) {",0,1,2,3,3,github
swift,public init ( ID ID : [ ID : ID ] ) {,0,1,2,2,2,github
swift,public init ( ID ID : [ ID ] ) {,0,1,2,2,2,github
swift,public internal ( set ) var ID : ID {,0,1,2,2,3,github
swift,public let ID : ( ID ) -> ID,0,1,2,2,3,github
swift,public let ID : ( any ID ) ?,0,1,2,2,4,github
swift,public let ID : any ID,0,1,2,12,23,github
swift,public let ID = STR,0,1,2,4,8,github
swift,public private ( set ) var ID : [ ID ],0,1,2,7,7,github
swift,public static let ID : ID = . ID ( NUM ),0,1,2,2,2,github
swift,public static let ID : ID = NUM,0,1,2,3,5,github
swift,public static let ID : ID = {,0,1,2,3,4,github
swift,public static let ID =,0,1,2,2,2,github
swift,public static let ID = ID (,0,1,2,78,78,github
swift,public static let ID = ID ( ID : . ID ),0,1,2,3,7,github
swift,public static let ID = ID ( ID : NUM < < NUM ),0,1,2,2,6,github
swift,public static let ID = ID ( STR ),0,1,2,3,57,github
swift,public static let ID = ID . ID ( ID : STR ),0,1,2,3,26,github
swift,public static let ID = NUM,0,1,2,6,9,github
swift,public subscript ( ID ID : ID ) -> ID {,0,1,2,4,4,github
swift,public typealias ID = ID . ID,0,1,2,3,3,github
swift,public typealias ID = [ ID ],0,1,2,2,2,github
swift,public var ID : ID . ID,0,1,2,84,87,github
swift,public var ID : ID . ID = [ ],0,1,2,2,2,github
swift,public var ID : ID = nil,0,1,2,5,13,github
swift,public var ID : ID { ID . ID },0,1,2,12,34,github
swift,public var ID : ID { return ID },0,1,2,2,2,github
swift,public var ID : ID { self . ID != nil },0,1,2,2,5,github
swift,public var ID : [ ID : ID ],0,1,2,4,5,github
swift,public var ID : [ ID : ID ] {,0,1,2,2,2,github
swift,public var ID : [ ID : any ID ],0,1,2,2,2,github
swift,public var ID : [ ID ] = [ ],0,1,2,6,31,github
swift,public var ID : [ ID ] ? {,0,1,2,2,2,github
swift,required ID ( ID : ID ) {,0,1,2,5,5,github
swift,return ( ID + ID ) . ID ( ID : STR ),0,1,2,2,2,github
swift,"return ( ID , ID , ID , ID )",0,1,2,2,2,github
swift,"return ( ID . ID , ID . ID )",0,1,2,3,4,github
swift,return - NUM,0,1,2,9,17,github
swift,return . ID ( ( ) ),0,1,2,5,12,github
swift,"return . ID ( ID , ID )",0,1,2,2,3,github
swift,return . ID ( ID : ID ),0,1,2,2,4,github
swift,"return . ID ( ID : ID , ID : ID )",0,1,2,2,3,github
swift,return . init (,0,1,2,7,7,github
swift,return ID && ID,0,1,2,5,10,github
swift,return ID ( . ID ),0,1,2,2,2,github
swift,return ID ( ID ( ID ) ),0,1,2,3,3,github
swift,"return ID ( ID ,",0,1,2,2,6,github
swift,"return ID ( ID , ID )",0,1,2,6,7,github
swift,"return ID ( ID , ID : ID , ID : ID )",0,1,2,2,3,github
swift,return ID ( ID : ID ) . ID ( ),0,1,2,6,6,github
swift,"return ID ( ID : ID ,",0,1,2,4,19,github
swift,"return ID ( ID : ID , ID : nil )",0,1,2,2,2,github
swift,"return ID ( ID : ID , as : ID . self )",0,1,2,3,3,github
swift,return ID ( ID : ID . ID ( ) ),0,1,2,2,2,github
swift,return ID ( ID : NUM ),0,1,2,4,4,github
swift,return ID ( ID : STR ),0,1,2,5,6,github
swift,"return ID ( ID : STR , ID , ID )",0,1,2,2,2,github
swift,"return ID ( ID : STR , ID : STR )",0,1,2,2,2,github
swift,"return ID ( for : ID , ID : ID )",0,1,2,2,2,github
swift,return ID * NUM,0,1,2,2,2,github
swift,return ID + ID,0,1,2,3,3,github
swift,return ID + ID . ID,0,1,2,2,3,github
swift,return ID + [ ID ],0,1,2,2,2,github
swift,return ID - NUM,0,1,2,3,3,github
swift,return ID . ID ( . ID ),0,1,2,4,10,github
swift,return ID . ID ( ID : . ID ),0,1,2,2,3,github
swift,"return ID . ID ( ID : ID ,",0,1,2,2,3,github
swift,"return ID . ID ( ID : ID , ID : ID , ID : ID )",0,1,2,2,5,github
swift,return ID . ID ( ID : self . ID ),0,1,2,3,3,github
swift,"return ID . ID ( STR , ID : ID )",0,1,2,2,2,github
swift,return ID . ID . ID [ ID ],0,1,2,2,2,github
swift,return ID . ID < ID . ID,0,1,2,14,15,github
swift,return ID . ID == ID,0,1,2,7,7,github
swift,return ID . ID == ID . ID && ID . ID == ID . ID,0,1,2,14,15,github
swift,return ID . ID == STR,0,1,2,2,6,github
swift,return ID . ID == nil,0,1,2,2,2,github
swift,return ID . ID > ID . ID,0,1,2,5,8,github
swift,return ID . ID { NUM . ID },0,1,2,3,3,github
swift,return ID < ID,0,1,2,3,3,github
swift,return ID == nil,0,1,2,15,15,github
swift,return ID as ID,0,1,2,2,3,github
swift,return [ . ID ],0,1,2,2,9,github
swift,return [ STR ],0,1,2,2,2,github
swift,return copy,0,1,2,3,3,github
swift,return self . ID . ID,0,1,2,8,10,github
swift,return self . ID [ ID ],0,1,2,2,2,github
swift,return super . ID,0,1,2,2,3,github
swift,self . ID,0,1,2,11,15,github
swift,"self . ID ( ID , ID : true )",0,1,2,5,6,github
swift,self . ID ( ID . ID ),0,1,2,2,4,github
swift,self . ID ( ID : . ID ),0,1,2,2,4,github
swift,self . ID ( ID : true ),0,1,2,2,4,github
swift,self . ID + = ID,0,1,2,4,7,github
swift,"self . ID ,",0,1,2,4,6,github
swift,self . ID . ID ( ID : ID . ID ),0,1,2,2,3,github
swift,self . ID . ID ( ID : self . ID ),0,1,2,2,3,github
swift,self . ID . ID . ID {,0,1,2,2,3,github
swift,self . ID . ID = true,0,1,2,2,6,github
swift,self . ID . ID { NUM . ID = ID },0,1,2,2,3,github
swift,self . ID . ID { NUM . ID },0,1,2,3,4,github
swift,self . ID = . ID ( ID ),0,1,2,3,5,github
swift,self . ID = . init ( ),0,1,2,3,9,github
swift,"self . ID = ID ( ID : ID , ID : ID )",0,1,2,3,3,github
swift,self . ID = ID ( ID : STR ),0,1,2,2,2,github
swift,self . ID = ID ( ID : self . ID ),0,1,2,3,3,github
swift,self . ID = ID . ID ( ID : ID ),0,1,2,4,4,github
swift,self . ID = ID . ID ( ID : STR ),0,1,2,4,7,github
swift,self . ID = [ : ],0,1,2,14,19,github
swift,self . ID = self . ID ( ),0,1,2,2,2,github
swift,self . ID [ ID . ID ] = ID,0,1,2,2,4,github
swift,self . ID [ ID ],0,1,2,5,5,github
swift,self . init ( ID . ID ),0,1,2,2,2,github
swift,"self . init ( ID : ID ,",0,1,2,2,2,github
swift,"self . init ( ID : ID , ID : ID )",0,1,2,5,7,github
swift,"self . init ( ID : ID , ID : ID , ID : ID )",0,1,2,2,2,github
swift,"self . init ( ID : ID , ID : ID , ID : ID , ID : ID )",0,1,2,2,2,github
swift,self = . ID ( ID ),0,1,2,4,12,github
swift,self [ ID ] = ID,0,1,2,8,10,github
swift,set ( ID : ID ),0,1,2,2,11,github
swift,set { ID = ID },0,1,2,2,5,github
swift,static let ID : ID = [ ],0,1,2,3,4,github
swift,static let ID : ID = {,0,1,2,2,2,github
swift,static let ID : [ ID : ID ] = [,0,1,2,3,4,github
swift,static let ID = ID ( ID : STR ),0,1,2,2,59,github
swift,static let ID = ID . ID ( ID : STR ),0,1,2,3,20,github
swift,static var ID : ID { get },0,1,2,4,6,github
swift,static var ID : self { get },0,1,2,3,3,github
swift,static var ID : some ID {,0,1,2,18,18,github
swift,super . init ( ),0,1,2,9,9,github
swift,super . init ( ID : . ID ),0,1,2,2,2,github
swift,"super . init ( ID : ID ,",0,1,2,8,8,github
swift,"switch ( ID . ID , ID . ID ) {",0,1,2,3,4,github
swift,switch ID ( ID ) {,0,1,2,4,6,github
swift,var ID : ( ( ) -> ID ) ?,0,1,2,2,2,github
swift,"var ID : ( ID : ID , ID : ID ) ?",0,1,2,2,3,github
swift,var ID : ( any ID ) ? {,0,1,2,3,8,github
swift,var ID : ID . ID = . ID,0,1,2,2,2,github
swift,var ID : ID . ID { get },0,1,2,3,3,github
swift,var ID : ID = - NUM,0,1,2,5,14,github
swift,var ID : ID = . init ( ),0,1,2,2,2,github
swift,var ID : ID = [ ],0,1,2,3,5,github
swift,var ID : ID = {,0,1,2,4,5,github
swift,var ID : ID { ID . ID },0,1,2,4,7,github
swift,var ID : [ ID : ID ],0,1,2,4,5,github
swift,var ID : [ ID ] = [ ID ],0,1,2,3,3,github
swift,var ID : [ ID ] ? {,0,1,2,3,4,github
swift,var ID : [ ID ] { get },0,1,2,6,10,github
swift,var ID : [ any ID ],0,1,2,4,13,github
swift,var ID : [ any ID ] = [ ],0,1,2,4,5,github
swift,var ID : any ID { get },0,1,2,2,2,github
swift,var ID : some ID {,0,1,2,32,35,github
swift,var ID = ID ( ID : ID . ID ),0,1,2,3,3,github
swift,var ID = ID ( ID : NUM ),0,1,2,3,8,github
swift,var ID = ID ( ID : STR ),0,1,2,10,16,github
swift,var ID = ID ( false ),0,1,2,2,4,github
swift,var ID = ID + NUM,0,1,2,4,5,github
swift,var ID = ID . ID ( ID : . ID ),0,1,2,5,12,github
swift,var ID = ID . ID ( ID : ID ),0,1,2,3,5,github
swift,var ID = ID . ID ( ID : STR ),0,1,2,2,6,github
swift,var ID = ID . ID . ID ( ),0,1,2,2,3,github
swift,"var ID = NUM , ID = NUM",0,1,2,2,2,github
swift,var ID = [,0,1,2,3,3,github
swift,var ID = [ ID . ID . ID ],0,1,2,2,2,github
swift,var ID = [ ID ],0,1,2,2,2,github
swift,"var ID = [ ID ] ( ID : NUM , ID : ID . ID )",0,1,2,4,4,github
swift,"var ID = [ ID ] ( ID : nil , ID : NUM )",0,1,2,5,7,github
swift,var ID = self . ID . ID,0,1,2,3,7,github
swift,weak var ID : ( any ID ) ?,0,1,2,2,2,github
swift,while ! ID . ID {,0,1,2,5,6,github
swift,while ID . ID {,0,1,2,3,4,github
swift,while ID < ID . ID {,0,1,2,3,3,github
swift,while ID < ID {,0,1,2,16,25,github
swift,while ID < NUM {,0,1,2,2,2,github
swift,"{ STR : STR , STR : STR }",0,1,2,3,15,github
swift,"} ) ,",0,1,2,4,4,github
swift,} ) {,0,1,2,5,5,github
swift,} else if ID . ID ( STR ) {,0,1,2,2,2,github
swift,} else if ID . ID == . ID {,0,1,2,6,6,github
swift,} else if ID . ID == ID . ID {,0,1,2,2,2,github
swift,} else if ID . ID > NUM {,0,1,2,3,5,github
swift,} else if ID > ID {,0,1,2,2,2,github
swift,} else if ID {,0,1,2,3,3,github
zig,) ! ID {,0,1,5,291,738,github
zig,". ID , . ID , . ID => ID ,",0,1,5,19,26,github
zig,". ID , . ID => . ID ,",0,1,5,19,32,github
zig,". ID , . ID => ID ,",0,1,5,42,65,github
zig,". ID , . ID => {",0,1,5,68,109,github
zig,". ID , . ID => { } ,",0,1,5,65,99,github
zig,. ID = . {,0,1,5,207,1044,github
zig,". ID = . { . ID = ID } ,",0,1,5,96,410,github
zig,". ID = . { } ,",0,1,5,79,239,github
zig,". ID = @ID ( ID ) ,",0,1,5,98,361,github
zig,". ID = @ID ( ID . ID ) ,",0,1,5,85,214,github
zig,". ID = @ID ( ID . ID . ID ) ,",0,1,5,24,42,github
zig,". ID = null ,",0,1,5,164,543,github
zig,". ID => . ID ,",0,1,5,112,609,github
zig,". ID => ID ,",0,1,5,168,689,github
zig,". ID => ID . ID ( ID ) ,",0,1,5,30,69,github
zig,". ID => ID . ID ,",0,1,5,52,198,github
zig,". ID => ID . ID . ID ,",0,1,5,27,172,github
zig,". ID => ID . ID . ID = ID ,",0,1,5,9,33,github
zig,. ID => ID : {,0,1,5,73,183,github
zig,". ID => NUM ,",0,1,5,60,223,github
zig,". ID => null ,",0,1,5,65,102,github
zig,". ID => return ,",0,1,5,33,55,github
