canonical_semantic_id,element_type,element_id,observed_in_any_language,observed_language_count,package_evidence
UASF_0091,field,source_span,0,0,0
UASF_0091,field,type_origin,0,0,0
UASF_0091,field,type_ref,0,0,0
UASF_0091,relation,type.origin,0,0,0
UASF_0092,facet,UASF_0092,0,0,0
UASF_0092,field,attributes,0,0,0
UASF_0092,field,binding_refs,0,0,0
UASF_0092,field,extensions,0,0,0
UASF_0092,field,id,0,0,0
UASF_0092,field,kind,0,0,0
UASF_0092,field,lifetime,0,0,0
UASF_0092,field,operation,0,0,0
UASF_0092,field,ownership,0,0,0
UASF_0092,field,semantic_facets,0,0,0
UASF_0092,field,source_span,0,0,0
UASF_0092,field,value,0,0,0
UASF_0093,facet,UASF_0093,0,0,0
UASF_0093,field,attributes,0,0,0
UASF_0093,field,binding_refs,0,0,0
UASF_0093,field,extensions,0,0,0
UASF_0093,field,id,0,0,0
UASF_0093,field,kind,0,0,0
UASF_0093,field,operands,0,0,0
UASF_0093,field,operation,0,0,0
UASF_0093,field,results,0,0,0
UASF_0093,field,runtime_contract,0,0,0
UASF_0093,field,semantic_facets,0,0,0
UASF_0093,field,source_span,0,0,0
UASF_0093,relation,operation.kind,0,0,0
UASF_0093,relation,runtime.requires,0,0,0
UASF_0094,facet,UASF_0094,0,0,0
UASF_0094,field,attributes,0,0,0
UASF_0094,field,binding_refs,0,0,0
UASF_0094,field,extensions,0,0,0
UASF_0094,field,id,0,0,0
UASF_0094,field,kind,0,0,0
UASF_0094,field,operands,0,0,0
UASF_0094,field,operation,0,0,0
UASF_0094,field,results,0,0,0
UASF_0094,field,scope_id,0,0,0
UASF_0094,field,semantic_facets,0,0,0
UASF_0094,field,source_span,0,0,0
UASF_0094,relation,operation.kind,0,0,0
UASF_0095,facet,UASF_0095,0,0,0
UASF_0095,field,attributes,0,0,0
UASF_0095,field,binding_refs,0,0,0
UASF_0095,field,extensions,0,0,0
UASF_0095,field,id,0,0,0
UASF_0095,field,kind,0,0,0
UASF_0095,field,operands,0,0,0
UASF_0095,field,operation,0,0,0
UASF_0095,field,results,0,0,0
UASF_0095,field,semantic_facets,0,0,0
UASF_0095,field,source_span,0,0,0
UASF_0095,field,type_ref,0,0,0
UASF_0095,field,type_shape,0,0,0
UASF_0095,relation,operation.kind,0,0,0
UASF_0096,facet,UASF_0096,0,0,0
UASF_0096,field,attributes,0,0,0
UASF_0096,field,binding_refs,0,0,0
UASF_0096,field,extensions,0,0,0
UASF_0096,field,id,0,0,0
UASF_0096,field,kind,0,0,0
UASF_0096,field,lifetime,0,0,0
UASF_0096,field,ownership,0,0,0
UASF_0096,field,semantic_facets,0,0,0
UASF_0096,field,source_span,0,0,0
UASF_0096,field,type_origin,0,0,0
UASF_0096,field,type_ref,0,0,0
UASF_0096,relation,type.origin,0,0,0
UASF_0097,facet,UASF_0097,0,0,0
UASF_0097,field,attributes,0,0,0
UASF_0097,field,binding_refs,0,0,0
UASF_0097,field,extensions,0,0,0
UASF_0097,field,id,0,0,0
UASF_0097,field,kind,0,0,0
UASF_0097,field,runtime_contract,0,0,0
UASF_0097,field,semantic_facets,0,0,0
UASF_0097,field,source_span,0,0,0
UASF_0097,relation,runtime.requires,0,0,0
UASF_0098,facet,UASF_0098,0,0,0
UASF_0098,field,attributes,0,0,0
UASF_0098,field,binding_refs,0,0,0
UASF_0098,field,extensions,0,0,0
UASF_0098,field,id,0,0,0
UASF_0098,field,kind,0,0,0
UASF_0098,field,runtime_contract,0,0,0
UASF_0098,field,semantic_facets,0,0,0
UASF_0098,field,source_span,0,0,0
UASF_0098,field,type_ref,0,0,0
UASF_0098,field,type_shape,0,0,0
UASF_0098,relation,runtime.requires,0,0,0
UASF_0099,facet,UASF_0099,0,0,0
UASF_0099,field,attributes,0,0,0
UASF_0099,field,binding_refs,0,0,0
UASF_0099,field,extensions,0,0,0
UASF_0099,field,id,0,0,0
UASF_0099,field,kind,0,0,0
UASF_0099,field,scope_id,0,0,0
UASF_0099,field,semantic_facets,0,0,0
UASF_0099,field,source_span,0,0,0
UASF_0100,facet,UASF_0100,0,0,0
UASF_0100,field,attributes,0,0,0
UASF_0100,field,binding_refs,0,0,0
UASF_0100,field,extensions,0,0,0
UASF_0100,field,id,0,0,0
UASF_0100,field,kind,0,0,0
UASF_0100,field,semantic_facets,0,0,0
UASF_0100,field,source_span,0,0,0
UASF_0100,field,type_ref,0,0,0
UASF_0100,field,type_shape,0,0,0
UASF_0101,facet,UASF_0101,0,0,0
UASF_0101,field,attributes,0,0,0
UASF_0101,field,binding_refs,0,0,0
UASF_0101,field,compiletime_contract,0,0,0
UASF_0101,field,evaluation_order,0,0,0
UASF_0101,field,extensions,0,0,0
UASF_0101,field,id,0,0,0
UASF_0101,field,kind,0,0,0
UASF_0101,field,name,0,0,0
UASF_0101,field,operands,0,0,0
UASF_0101,field,operation,0,0,0
UASF_0101,field,results,0,0,0
UASF_0101,field,scope_id,0,0,0
UASF_0101,field,semantic_facets,0,0,0
UASF_0101,field,source_span,0,0,0
UASF_0101,field,value,0,0,0
UASF_0101,relation,evaluation.before,0,0,0
UASF_0102,facet,UASF_0102,0,0,0
UASF_0102,field,attributes,0,0,0
UASF_0102,field,binding_refs,0,0,0
UASF_0102,field,compiletime_contract,0,0,0
UASF_0102,field,dialect,0,0,0
UASF_0102,field,extensions,0,0,0
UASF_0102,field,id,0,0,0
UASF_0102,field,kind,0,0,0
UASF_0102,field,scope_id,0,0,0
UASF_0102,field,semantic_facets,0,0,0
UASF_0102,field,source_span,0,0,0
UASF_0102,relation,dialect.requires,0,0,0
UASF_0103,facet,UASF_0103,0,0,0
UASF_0103,field,attributes,0,0,0
UASF_0103,field,binding_refs,0,0,0
UASF_0103,field,compiletime_contract,0,0,0
UASF_0103,field,extensions,0,0,0
UASF_0103,field,id,0,0,0
UASF_0103,field,kind,0,0,0
UASF_0103,field,scope_id,0,0,0
UASF_0103,field,semantic_facets,0,0,0
UASF_0103,field,source_span,0,0,0
UASF_0104,facet,UASF_0104,0,0,0
UASF_0104,field,attributes,0,0,0
UASF_0104,field,binding_refs,0,0,0
UASF_0104,field,extensions,0,0,0
UASF_0104,field,id,0,0,0
UASF_0104,field,kind,0,0,0
UASF_0104,field,lowering,0,0,0
UASF_0104,field,memory_model,0,0,0
UASF_0104,field,semantic_facets,0,0,0
UASF_0104,field,source_span,0,0,0
UASF_0105,facet,UASF_0105,0,0,0
UASF_0105,field,attributes,0,0,0
UASF_0105,field,binding_refs,0,0,0
UASF_0105,field,extensions,0,0,0
UASF_0105,field,id,0,0,0
UASF_0105,field,kind,0,0,0
UASF_0105,field,operands,0,0,0
UASF_0105,field,operation,0,0,0
UASF_0105,field,results,0,0,0
UASF_0105,field,semantic_facets,0,0,0
UASF_0105,field,source_span,0,0,0
UASF_0105,field,type_ref,0,0,0
UASF_0105,field,type_shape,0,0,0
UASF_0105,relation,operation.kind,0,0,0
UASF_0106,facet,UASF_0106,0,0,0
UASF_0106,field,attributes,0,0,0
UASF_0106,field,binding_refs,0,0,0
UASF_0106,field,extensions,0,0,0
UASF_0106,field,id,0,0,0
UASF_0106,field,kind,0,0,0
UASF_0106,field,lifetime,0,0,0
UASF_0106,field,ownership,0,0,0
UASF_0106,field,semantic_facets,0,0,0
UASF_0106,field,source_span,0,0,0
UASF_0106,field,type_ref,0,0,0
UASF_0106,field,type_shape,0,0,0
UASF_0107,facet,UASF_0107,0,0,0
UASF_0107,field,attributes,0,0,0
UASF_0107,field,compiletime_contract,0,0,0
UASF_0107,field,compiletime_value,0,0,0
UASF_0107,field,extensions,0,0,0
UASF_0107,field,id,0,0,0
UASF_0107,field,kind,0,0,0
UASF_0107,field,operands,0,0,0
UASF_0107,field,operation,0,0,0
UASF_0107,field,results,0,0,0
UASF_0107,field,semantic_facets,0,0,0
UASF_0107,field,source_span,0,0,0
UASF_0107,relation,operation.kind,0,0,0
UASF_0108,facet,UASF_0108,0,0,0
UASF_0108,field,attributes,0,0,0
UASF_0108,field,compiletime_value,0,0,0
UASF_0108,field,extensions,0,0,0
UASF_0108,field,id,0,0,0
UASF_0108,field,initialization_order,0,0,0
UASF_0108,field,kind,0,0,0
UASF_0108,field,semantic_facets,0,0,0
UASF_0108,field,source_span,0,0,0
UASF_0108,field,validation,0,0,0
UASF_0108,relation,initialization.before,0,0,0
UASF_0108,relation,validation.proves,0,0,0
UASF_0109,facet,UASF_0109,0,0,0
UASF_0109,field,attributes,0,0,0
UASF_0109,field,branches,0,0,0
UASF_0109,field,compiletime_contract,0,0,0
UASF_0109,field,condition,0,0,0
UASF_0109,field,extensions,0,0,0
UASF_0109,field,id,0,0,0
UASF_0109,field,kind,0,0,0
UASF_0109,field,semantic_facets,0,0,0
UASF_0109,field,source_span,0,0,0
UASF_0110,facet,UASF_0110,0,0,0
UASF_0110,field,attributes,0,0,0
UASF_0110,field,binding_refs,0,0,0
UASF_0110,field,branches,0,0,0
UASF_0110,field,compiletime_contract,0,0,0
UASF_0110,field,condition,0,0,0
UASF_0110,field,effects,0,0,0
UASF_0110,field,extensions,0,0,0
UASF_0110,field,id,0,0,0
UASF_0110,field,kind,0,0,0
UASF_0110,field,operands,0,0,0
UASF_0110,field,results,0,0,0
UASF_0110,field,scope_id,0,0,0
UASF_0110,field,semantic_facets,0,0,0
UASF_0110,field,source_span,0,0,0
UASF_0110,field,type_ref,0,0,0
UASF_0110,field,type_shape,0,0,0
UASF_0111,facet,UASF_0111,0,0,0
UASF_0111,field,attributes,0,0,0
UASF_0111,field,branches,0,0,0
UASF_0111,field,compiletime_contract,0,0,0
UASF_0111,field,condition,0,0,0
UASF_0111,field,extensions,0,0,0
UASF_0111,field,id,0,0,0
UASF_0111,field,kind,0,0,0
UASF_0111,field,lowering,0,0,0
UASF_0111,field,memory_model,0,0,0
UASF_0111,field,operands,0,0,0
UASF_0111,field,results,0,0,0
UASF_0111,field,runtime_contract,0,0,0
UASF_0111,field,semantic_facets,0,0,0
UASF_0111,field,source_span,0,0,0
UASF_0111,relation,runtime.requires,0,0,0
UASF_0112,facet,UASF_0112,0,0,0
UASF_0112,field,attributes,0,0,0
UASF_0112,field,branches,0,0,0
UASF_0112,field,compiletime_contract,0,0,0
UASF_0112,field,condition,0,0,0
UASF_0112,field,extensions,0,0,0
UASF_0112,field,id,0,0,0
UASF_0112,field,kind,0,0,0
UASF_0112,field,lowering,0,0,0
UASF_0112,field,operands,0,0,0
UASF_0112,field,results,0,0,0
UASF_0112,field,runtime_contract,0,0,0
UASF_0112,field,semantic_facets,0,0,0
UASF_0112,field,source_span,0,0,0
UASF_0112,field,type_ref,0,0,0
UASF_0112,field,type_shape,0,0,0
UASF_0112,relation,runtime.requires,0,0,0
UASF_0113,facet,UASF_0113,0,0,0
UASF_0113,field,attributes,0,0,0
UASF_0113,field,branches,0,0,0
UASF_0113,field,compiletime_contract,0,0,0
UASF_0113,field,condition,0,0,0
UASF_0113,field,extensions,0,0,0
UASF_0113,field,id,0,0,0
UASF_0113,field,kind,0,0,0
UASF_0113,field,operands,0,0,0
UASF_0113,field,results,0,0,0
UASF_0113,field,semantic_facets,0,0,0
UASF_0113,field,source_span,0,0,0
UASF_0113,field,type_ref,0,0,0
UASF_0113,field,type_shape,0,0,0
UASF_0114,facet,UASF_0114,0,0,0
UASF_0114,field,attributes,0,0,0
UASF_0114,field,compiletime_contract,0,0,0
UASF_0114,field,conversion,0,0,0
UASF_0114,field,extensions,0,0,0
UASF_0114,field,id,0,0,0
UASF_0114,field,kind,0,0,0
UASF_0114,field,semantic_facets,0,0,0
UASF_0114,field,source_span,0,0,0
UASF_0114,field,type_ref,0,0,0
UASF_0114,relation,conversion.converts,0,0,0
UASF_0115,facet,UASF_0115,0,0,0
UASF_0115,field,attributes,0,0,0
UASF_0115,field,compiletime_contract,0,0,0
UASF_0115,field,extensions,0,0,0
UASF_0115,field,id,0,0,0
UASF_0115,field,kind,0,0,0
UASF_0115,field,lifetime,0,0,0
UASF_0115,field,operands,0,0,0
UASF_0115,field,ownership,0,0,0
UASF_0115,field,results,0,0,0
UASF_0115,field,semantic_facets,0,0,0
UASF_0115,field,source_span,0,0,0
UASF_0116,facet,UASF_0116,0,0,0
UASF_0116,field,attributes,0,0,0
UASF_0116,field,compiletime_contract,0,0,0
UASF_0116,field,dialect,0,0,0
UASF_0116,field,extensions,0,0,0
UASF_0116,field,id,0,0,0
UASF_0116,field,kind,0,0,0
UASF_0116,field,semantic_facets,0,0,0
UASF_0116,field,source_span,0,0,0
UASF_0116,relation,dialect.requires,0,0,0
UASF_0117,facet,UASF_0117,0,0,0
UASF_0117,field,attributes,0,0,0
UASF_0117,field,compiletime_contract,0,0,0
UASF_0117,field,dialect,0,0,0
UASF_0117,field,effects,0,0,0
UASF_0117,field,extensions,0,0,0
UASF_0117,field,id,0,0,0
UASF_0117,field,kind,0,0,0
UASF_0117,field,lowering,0,0,0
UASF_0117,field,semantic_facets,0,0,0
UASF_0117,field,source_span,0,0,0
UASF_0117,relation,dialect.requires,0,0,0
UASF_0118,facet,UASF_0118,1,2,11
UASF_0118,field,attributes,1,2,11
UASF_0118,field,compiletime_contract,1,2,11
UASF_0118,field,dialect,1,2,11
UASF_0118,field,extensions,1,2,11
UASF_0118,field,id,1,2,11
UASF_0118,field,kind,1,2,11
UASF_0118,field,lowering,1,2,11
UASF_0118,field,operands,1,2,11
UASF_0118,field,results,1,2,11
UASF_0118,field,semantic_facets,1,2,11
UASF_0118,field,source_span,1,2,11
UASF_0118,relation,compiletime.depends,1,2,11
UASF_0118,relation,data.def_use,1,2,11
UASF_0118,relation,data.operand,1,2,11
UASF_0118,relation,data.result,1,2,11
UASF_0118,relation,dialect.requires,1,2,11
UASF_0118,structure,CompileTimeEval,1,2,11
UASF_0119,facet,UASF_0119,1,2,12
UASF_0119,field,attributes,1,2,12
UASF_0119,field,compiletime_contract,1,2,12
UASF_0119,field,dialect,1,2,12
UASF_0119,field,extensions,1,2,12
UASF_0119,field,id,1,2,12
UASF_0119,field,kind,1,2,12
UASF_0119,field,lowering,1,2,12
UASF_0119,field,semantic_facets,1,2,12
UASF_0119,field,source_span,1,2,12
UASF_0119,relation,compiletime.depends,1,2,12
UASF_0119,relation,dialect.requires,1,2,12
UASF_0119,structure,MacroCompileTime,1,2,12
UASF_0120,facet,UASF_0120,0,0,0
UASF_0120,field,attributes,0,0,0
UASF_0120,field,compiletime_contract,0,0,0
UASF_0120,field,dialect,0,0,0
UASF_0120,field,extensions,0,0,0
UASF_0120,field,id,0,0,0
UASF_0120,field,kind,0,0,0
UASF_0120,field,lowering,0,0,0
UASF_0120,field,semantic_facets,0,0,0
UASF_0120,field,source_span,0,0,0
UASF_0120,relation,contract.requires,0,0,0
UASF_0120,relation,dialect.requires,0,0,0
UASF_0120,relation,lowering.requires,0,0,0
UASF_0120,structure,OptimizationFact,0,0,0
UASF_0121,facet,UASF_0121,0,0,0
UASF_0121,field,attributes,0,0,0
UASF_0121,field,compiletime_contract,0,0,0
UASF_0121,field,dialect,0,0,0
UASF_0121,field,extensions,0,0,0
UASF_0121,field,id,0,0,0
UASF_0121,field,kind,0,0,0
UASF_0121,field,lowering,0,0,0
UASF_0121,field,runtime_contract,0,0,0
UASF_0121,field,semantic_facets,0,0,0
UASF_0121,field,source_span,0,0,0
UASF_0121,relation,dialect.requires,0,0,0
UASF_0121,relation,runtime.requires,0,0,0
UASF_0121,structure,ExecutionModel,0,0,0
UASF_0122,facet,UASF_0122,0,0,0
UASF_0122,field,attributes,0,0,0
UASF_0122,field,compiletime_contract,0,0,0
UASF_0122,field,dialect,0,0,0
UASF_0122,field,extensions,0,0,0
UASF_0122,field,id,0,0,0
UASF_0122,field,kind,0,0,0
UASF_0122,field,lowering,0,0,0
UASF_0122,field,semantic_facets,0,0,0
UASF_0122,field,source_span,0,0,0
UASF_0122,relation,dialect.requires,0,0,0
UASF_0122,relation,lowering.requires,0,0,0
UASF_0122,structure,IRFact,0,0,0
UASF_0122,structure,LoweringFact,0,0,0
UASF_0123,facet,UASF_0123,0,0,0
UASF_0123,field,attributes,0,0,0
UASF_0123,field,compiletime_contract,0,0,0
UASF_0123,field,dialect,0,0,0
UASF_0123,field,extensions,0,0,0
UASF_0123,field,id,0,0,0
UASF_0123,field,kind,0,0,0
UASF_0123,field,lowering,0,0,0
UASF_0123,field,name,0,0,0
UASF_0123,field,semantic_facets,0,0,0
UASF_0123,field,source_span,0,0,0
UASF_0123,field,type_ref,0,0,0
UASF_0123,field,type_shape,0,0,0
UASF_0123,relation,dialect.requires,0,0,0
UASF_0124,facet,UASF_0124,0,0,0
UASF_0124,field,attributes,0,0,0
UASF_0124,field,compiletime_contract,0,0,0
UASF_0124,field,dialect,0,0,0
UASF_0124,field,extensions,0,0,0
UASF_0124,field,id,0,0,0
UASF_0124,field,kind,0,0,0
UASF_0124,field,lowering,0,0,0
UASF_0124,field,runtime_contract,0,0,0
UASF_0124,field,semantic_facets,0,0,0
UASF_0124,field,source_span,0,0,0
UASF_0124,relation,dialect.requires,0,0,0
UASF_0124,relation,runtime.requires,0,0,0
UASF_0125,facet,UASF_0125,0,0,0
UASF_0125,field,attributes,0,0,0
UASF_0125,field,compiletime_contract,0,0,0
UASF_0125,field,dialect,0,0,0
UASF_0125,field,extensions,0,0,0
UASF_0125,field,id,0,0,0
UASF_0125,field,kind,0,0,0
UASF_0125,field,name,0,0,0
UASF_0125,field,semantic_facets,0,0,0
UASF_0125,field,source_span,0,0,0
UASF_0125,relation,dialect.requires,0,0,0
UASF_0126,facet,UASF_0126,0,0,0
UASF_0126,field,attributes,0,0,0
UASF_0126,field,compiletime_contract,0,0,0
UASF_0126,field,dialect,0,0,0
UASF_0126,field,extensions,0,0,0
UASF_0126,field,id,0,0,0
UASF_0126,field,kind,0,0,0
UASF_0126,field,runtime_contract,0,0,0
UASF_0126,field,semantic_facets,0,0,0
UASF_0126,field,source_span,0,0,0
UASF_0126,relation,dialect.requires,0,0,0
UASF_0126,relation,runtime.requires,0,0,0
UASF_0127,facet,UASF_0127,0,0,0
UASF_0127,field,attributes,0,0,0
UASF_0127,field,compiletime_contract,0,0,0
UASF_0127,field,effects,0,0,0
UASF_0127,field,evaluation_order,0,0,0
UASF_0127,field,extensions,0,0,0
UASF_0127,field,id,0,0,0
UASF_0127,field,kind,0,0,0
UASF_0127,field,operands,0,0,0
UASF_0127,field,operation,0,0,0
UASF_0127,field,results,0,0,0
UASF_0127,field,runtime_contract,0,0,0
UASF_0127,field,semantic_facets,0,0,0
UASF_0127,field,source_span,0,0,0
UASF_0127,relation,evaluation.before,0,0,0
UASF_0127,relation,operation.kind,0,0,0
UASF_0127,relation,runtime.requires,0,0,0
UASF_0128,facet,UASF_0128,0,0,0
UASF_0128,field,attributes,0,0,0
UASF_0128,field,compiletime_contract,0,0,0
UASF_0128,field,extensions,0,0,0
UASF_0128,field,id,0,0,0
UASF_0128,field,kind,0,0,0
UASF_0128,field,name,0,0,0
UASF_0128,field,semantic_facets,0,0,0
UASF_0128,field,source_span,0,0,0
UASF_0129,facet,UASF_0129,0,0,0
UASF_0129,field,attributes,0,0,0
UASF_0129,field,compiletime_contract,0,0,0
UASF_0129,field,extensions,0,0,0
UASF_0129,field,id,0,0,0
UASF_0129,field,kind,0,0,0
UASF_0129,field,name,0,0,0
UASF_0129,field,runtime_contract,0,0,0
UASF_0129,field,semantic_facets,0,0,0
UASF_0129,field,source_span,0,0,0
UASF_0129,relation,runtime.requires,0,0,0
UASF_0130,facet,UASF_0130,0,0,0
UASF_0130,field,attributes,0,0,0
UASF_0130,field,binding_refs,0,0,0
UASF_0130,field,compiletime_contract,0,0,0
UASF_0130,field,extensions,0,0,0
UASF_0130,field,id,0,0,0
UASF_0130,field,kind,0,0,0
UASF_0130,field,name,0,0,0
UASF_0130,field,scope_id,0,0,0
UASF_0130,field,semantic_facets,0,0,0
UASF_0130,field,source_span,0,0,0
UASF_0131,facet,UASF_0131,0,0,0
UASF_0131,field,attributes,0,0,0
UASF_0131,field,compiletime_contract,0,0,0
UASF_0131,field,extensions,0,0,0
UASF_0131,field,id,0,0,0
UASF_0131,field,kind,0,0,0
UASF_0131,field,name,0,0,0
UASF_0131,field,semantic_facets,0,0,0
UASF_0131,field,source_span,0,0,0
UASF_0131,field,type_origin,0,0,0
UASF_0131,field,type_ref,0,0,0
UASF_0131,field,type_shape,0,0,0
UASF_0131,relation,type.origin,0,0,0
UASF_0132,facet,UASF_0132,0,0,0
UASF_0132,field,attributes,0,0,0
UASF_0132,field,compiletime_contract,0,0,0
UASF_0132,field,extensions,0,0,0
UASF_0132,field,id,0,0,0
UASF_0132,field,kind,0,0,0
UASF_0132,field,operands,0,0,0
UASF_0132,field,operation,0,0,0
UASF_0132,field,results,0,0,0
UASF_0132,field,semantic_facets,0,0,0
UASF_0132,field,source_span,0,0,0
UASF_0132,field,type_ref,0,0,0
UASF_0132,field,type_shape,0,0,0
UASF_0132,relation,operation.kind,0,0,0
UASF_0133,facet,UASF_0133,0,0,0
UASF_0133,field,attributes,0,0,0
UASF_0133,field,candidates,0,0,0
UASF_0133,field,compiletime_contract,0,0,0
UASF_0133,field,constraints,0,0,0
UASF_0133,field,dispatch,0,0,0
UASF_0133,field,extensions,0,0,0
UASF_0133,field,id,0,0,0
UASF_0133,field,kind,0,0,0
UASF_0133,field,parameters,0,0,0
UASF_0133,field,semantic_facets,0,0,0
UASF_0133,field,source_span,0,0,0
UASF_0133,relation,template.instantiates,0,0,0
UASF_0134,facet,UASF_0134,0,0,0
UASF_0134,field,attributes,0,0,0
UASF_0134,field,candidates,0,0,0
UASF_0134,field,compiletime_contract,0,0,0
UASF_0134,field,dispatch,0,0,0
UASF_0134,field,extensions,0,0,0
UASF_0134,field,id,0,0,0
UASF_0134,field,kind,0,0,0
UASF_0134,field,semantic_facets,0,0,0
UASF_0134,field,source_span,0,0,0
UASF_0134,field,type_ref,0,0,0
UASF_0134,field,type_shape,0,0,0
UASF_0135,facet,UASF_0135,0,0,0
UASF_0135,field,attributes,0,0,0
UASF_0135,field,compiletime_contract,0,0,0
UASF_0135,field,extensions,0,0,0
UASF_0135,field,id,0,0,0
UASF_0135,field,kind,0,0,0
UASF_0135,field,semantic_facets,0,0,0
UASF_0135,field,source_span,0,0,0
UASF_0135,relation,preprocessor.expands,0,0,0
UASF_0136,facet,UASF_0136,0,0,0
UASF_0136,field,attributes,0,0,0
UASF_0136,field,binding_refs,0,0,0
UASF_0136,field,compiletime_contract,0,0,0
UASF_0136,field,extensions,0,0,0
UASF_0136,field,id,0,0,0
UASF_0136,field,kind,0,0,0
UASF_0136,field,runtime_contract,0,0,0
UASF_0136,field,scope_id,0,0,0
UASF_0136,field,semantic_facets,0,0,0
UASF_0136,field,source_span,0,0,0
UASF_0136,field,type_ref,0,0,0
UASF_0136,field,type_shape,0,0,0
UASF_0136,relation,runtime.requires,0,0,0
UASF_0137,facet,UASF_0137,0,0,0
UASF_0137,field,attributes,0,0,0
UASF_0137,field,compiletime_contract,0,0,0
UASF_0137,field,constraints,0,0,0
UASF_0137,field,extensions,0,0,0
UASF_0137,field,id,0,0,0
UASF_0137,field,kind,0,0,0
UASF_0137,field,parameters,0,0,0
UASF_0137,field,semantic_facets,0,0,0
UASF_0137,field,source_span,0,0,0
UASF_0137,field,type_ref,0,0,0
UASF_0137,field,type_shape,0,0,0
UASF_0137,relation,template.instantiates,0,0,0
UASF_0138,facet,UASF_0138,0,0,0
UASF_0138,field,attributes,0,0,0
UASF_0138,field,compiletime_contract,0,0,0
UASF_0138,field,extensions,0,0,0
UASF_0138,field,id,0,0,0
UASF_0138,field,kind,0,0,0
UASF_0138,field,semantic_facets,0,0,0
UASF_0138,field,source_span,0,0,0
UASF_0138,field,type_origin,0,0,0
UASF_0138,field,type_ref,0,0,0
UASF_0138,relation,type.origin,0,0,0
UASF_0139,facet,UASF_0139,0,0,0
UASF_0139,field,attributes,0,0,0
UASF_0139,field,branches,0,0,0
UASF_0139,field,concurrency_contract,0,0,0
UASF_0139,field,condition,0,0,0
UASF_0139,field,evaluation_order,0,0,0
UASF_0139,field,extensions,0,0,0
UASF_0139,field,id,0,0,0
UASF_0139,field,kind,0,0,0
UASF_0139,field,lowering,0,0,0
UASF_0139,field,operands,0,0,0
UASF_0139,field,results,0,0,0
UASF_0139,field,runtime_contract,0,0,0
UASF_0139,field,semantic_facets,0,0,0
UASF_0139,field,source_span,0,0,0
UASF_0139,field,synchronization,0,0,0
UASF_0139,relation,evaluation.before,0,0,0
UASF_0139,relation,runtime.requires,0,0,0
UASF_0140,facet,UASF_0140,0,0,0
UASF_0140,field,attributes,0,0,0
UASF_0140,field,branches,0,0,0
UASF_0140,field,concurrency_contract,0,0,0
UASF_0140,field,condition,0,0,0
UASF_0140,field,evaluation_order,0,0,0
UASF_0140,field,extensions,0,0,0
UASF_0140,field,id,0,0,0
UASF_0140,field,kind,0,0,0
UASF_0140,field,operands,0,0,0
UASF_0140,field,operation,0,0,0
UASF_0140,field,results,0,0,0
UASF_0140,field,semantic_facets,0,0,0
UASF_0140,field,source_span,0,0,0
UASF_0140,relation,evaluation.before,0,0,0
UASF_0140,relation,operation.kind,0,0,0
UASF_0141,facet,UASF_0141,0,0,0
UASF_0141,field,attributes,0,0,0
UASF_0141,field,branches,0,0,0
UASF_0141,field,concurrency_contract,0,0,0
UASF_0141,field,condition,0,0,0
UASF_0141,field,evaluation_order,0,0,0
UASF_0141,field,extensions,0,0,0
UASF_0141,field,id,0,0,0
UASF_0141,field,kind,0,0,0
UASF_0141,field,lifetime,0,0,0
UASF_0141,field,operands,0,0,0
UASF_0141,field,ownership,0,0,0
UASF_0141,field,results,0,0,0
UASF_0141,field,semantic_facets,0,0,0
UASF_0141,field,source_span,0,0,0
UASF_0141,relation,evaluation.before,0,0,0
UASF_0142,facet,UASF_0142,0,0,0
UASF_0142,field,attributes,0,0,0
UASF_0142,field,branches,0,0,0
UASF_0142,field,concurrency_contract,0,0,0
UASF_0142,field,condition,0,0,0
UASF_0142,field,effects,0,0,0
UASF_0142,field,extensions,0,0,0
UASF_0142,field,id,0,0,0
UASF_0142,field,kind,0,0,0
UASF_0142,field,memory_order,0,0,0
UASF_0142,field,semantic_facets,0,0,0
UASF_0142,field,source_span,0,0,0
UASF_0142,field,synchronization,0,0,0
UASF_0142,relation,concurrency.atomic_order,0,0,0
UASF_0142,relation,concurrency.communicates,0,0,0
UASF_0142,relation,concurrency.spawns,0,0,0
UASF_0142,relation,concurrency.synchronizes,0,0,0
UASF_0142,relation,control.false,0,0,0
UASF_0142,relation,control.loop_back,0,0,0
UASF_0142,relation,control.next,0,0,0
UASF_0142,relation,control.true,0,0,0
UASF_0142,relation,effect.has,0,0,0
UASF_0142,structure,SelectStmt,0,0,0
UASF_0142,structure,SpawnStmt,0,0,0
UASF_0143,facet,UASF_0143,0,0,0
UASF_0143,field,attributes,0,0,0
UASF_0143,field,branches,0,0,0
UASF_0143,field,concurrency_contract,0,0,0
UASF_0143,field,condition,0,0,0
UASF_0143,field,extensions,0,0,0
UASF_0143,field,id,0,0,0
UASF_0143,field,kind,0,0,0
UASF_0143,field,operands,0,0,0
UASF_0143,field,operation,0,0,0
UASF_0143,field,results,0,0,0
UASF_0143,field,runtime_contract,0,0,0
UASF_0143,field,semantic_facets,0,0,0
UASF_0143,field,source_span,0,0,0
UASF_0143,relation,operation.kind,0,0,0
UASF_0143,relation,runtime.requires,0,0,0
UASF_0144,facet,UASF_0144,0,0,0
UASF_0144,field,attributes,0,0,0
UASF_0144,field,concurrency_contract,0,0,0
UASF_0144,field,effects,0,0,0
UASF_0144,field,extensions,0,0,0
UASF_0144,field,id,0,0,0
UASF_0144,field,kind,0,0,0
UASF_0144,field,memory_order,0,0,0
